Action,ActionId,AuthorityGroup,Company,CompanyId,Country,CountryId,Drug,DrugId,EntityType,HighestDevStatus,HighestDevStatusForInd,HighestDevStatusForIndId,HighestDevStatusId,Indication,IndicationId,IsActiveCompany,LatestChange,ParentCompany,ParentCompanyId,Status,StatusDate,StatusId,StatusSortCode,TherapyArea,TherapyAreaId
Bacterial cell wall synthesis inhibitor,104,LOCAL_AND_MAJOR,Sequella Inc,28087,US,US,"capuramycin derivative translocase inhibitors (tuberculosis, Clostridium difficile infection, Chrons disease), Sequella",48440,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2012-05-03 00:00:00,Sequella Inc,28087,Discovery,2004-11-01 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,The Lilly TB Drug Discovery Initiative,1042702,US,US,"N-acetyltransferase inhibitors (tuberculosis), Summit/Lilly TB Drug Discovery Initiative",57219,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2008-10-07 00:00:00,The Lilly TB Drug Discovery Initiative,1042702,Discovery,2008-10-07 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,The Global Alliance for TB Drug Development,29411,US,US,"InhA inhibitors (oral/tuberculosis), GlaxoSmithKline/The Global Alliance for TB Drug Development",56371,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2005-03-21 00:00:00,The Global Alliance for TB Drug Development,29411,Discovery,2005-03-21 00:00:00,DR,6,Respiratory disease,711
MAPK gene modulator,18476,LOCAL_AND_MAJOR,Cadila Pharmaceuticals Ltd,30025,India,IN,cadi-05,55173,Biological,Discontinued,No Development Reported,NDR,DX,Mycobacterium tuberculosis infection,221,false,2014-12-03 00:00:00,Cadila Pharmaceuticals Ltd,30025,No Development Reported,2014-12-03 00:00:00,NDR,2,Respiratory disease,711
TLR-4 antagonist,7813,LOCAL_AND_MAJOR,Cadila Pharmaceuticals Ltd,30025,India,IN,cadi-05,55173,Biological,Discontinued,No Development Reported,NDR,DX,Mycobacterium tuberculosis infection,221,false,2014-12-03 00:00:00,Cadila Pharmaceuticals Ltd,30025,Phase 3 Clinical,2005-03-31 00:00:00,C3,10,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Cadila Pharmaceuticals Ltd,30025,India,IN,cadi-05,55173,Biological,Discontinued,No Development Reported,NDR,DX,Mycobacterium tuberculosis infection,221,false,2014-12-03 00:00:00,Cadila Pharmaceuticals Ltd,30025,Phase 3 Clinical,2005-03-31 00:00:00,C3,10,Respiratory disease,711
Antibacterial,1594,OTHER,Archivel Farma SL,1014222,South Africa,ZA,RUTI,57308,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2012-05-24 00:00:00,Archivel Farma SL,1014222,Phase 2 Clinical,2010-06-30 00:00:00,C2,9,Respiratory disease,711
Prophylactic vaccine,12378,OTHER,Archivel Farma SL,1014222,South Africa,ZA,RUTI,57308,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2012-05-24 00:00:00,Archivel Farma SL,1014222,Phase 2 Clinical,2010-06-30 00:00:00,C2,9,Respiratory disease,711
Therapeutic vaccine,12379,LOCAL_AND_MAJOR,Archivel Farma SL,1014222,Spain,ES,RUTI,57308,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2012-05-24 00:00:00,Archivel Farma SL,1014222,Phase 1 Clinical,2007-05-06 00:00:00,C1,8,Respiratory disease,711
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Archivel Farma SL,1014222,Spain,ES,RUTI,57308,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2012-05-24 00:00:00,Archivel Farma SL,1014222,Phase 1 Clinical,2007-05-06 00:00:00,C1,8,Respiratory disease,711
RNA polymerase inhibitor,347,OTHER,UMeWorld Ltd,28431,Canada,CA,"rifampicin (nanoparticle encapsulated, tuberculosis), AlphaRx",53605,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2009-01-08 00:00:00,UMeWorld Ltd,28431,Discovery,2005-07-18 00:00:00,DR,6,Respiratory disease,711
Prophylactic vaccine,12378,OTHER,Oxford-Emergent Tuberculosis Consortium Ltd,1040955,Senegal,SN,MVA-85A,55317,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,false,2014-03-07 00:00:00,Emergent BioSolutions Inc,1011990,Phase 2 Clinical,2011-08-08 00:00:00,C2,9,Respiratory disease,711
Mycobacterial antigen complex 85A modulator,33967,OTHER,University of Oxford,22182,South Africa,ZA,MVA-85A,55317,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,false,2014-03-07 00:00:00,University of Oxford,22182,Phase 2 Clinical,2007-12-31 00:00:00,C2,9,Respiratory disease,711
Prophylactic vaccine,12378,OTHER,TB-VAC,1020621,South Africa,ZA,MVA-85A,55317,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2014-03-07 00:00:00,TB-VAC,1020621,Phase 2 Clinical,2008-05-14 00:00:00,C2,9,Respiratory disease,711
Mycobacterial antigen complex 85A modulator,33967,OTHER,TB-VAC,1020621,Senegal,SN,MVA-85A,55317,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2014-03-07 00:00:00,TB-VAC,1020621,Phase 2 Clinical,2011-08-08 00:00:00,C2,9,Respiratory disease,711
Mycobacterial antigen complex 85A modulator,33967,OTHER,Emergent BioSolutions Inc,1011990,South Africa,ZA,MVA-85A,55317,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2014-03-07 00:00:00,Emergent BioSolutions Inc,1011990,Phase 2 Clinical,2014-03-07 00:00:00,C2,9,Respiratory disease,711
Mycobacterial antigen complex 85A modulator,33967,OTHER,Emergent BioSolutions Inc,1011990,Senegal,SN,MVA-85A,55317,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2014-03-07 00:00:00,Emergent BioSolutions Inc,1011990,Phase 2 Clinical,2014-03-07 00:00:00,C2,9,Respiratory disease,711
Prophylactic vaccine,12378,OTHER,Intercell AG,28463,South Africa,ZA,"Ag85B-ESAT-6 vaccine (tuberculosis), SSI/Aeras/sanofi pasteur/Valneva",53784,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,false,2013-05-28 00:00:00,Valneva SE,1084202,Discontinued,2013-05-28 00:00:00,DX,3,Respiratory disease,711
Recombinant bacterial vector vaccine,12369,OTHER,Intercell AG,28463,South Africa,ZA,"Ag85B-ESAT-6 vaccine (tuberculosis), SSI/Aeras/sanofi pasteur/Valneva",53784,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,false,2013-05-28 00:00:00,Valneva SE,1084202,Discontinued,2013-05-28 00:00:00,DX,3,Respiratory disease,711
Prophylactic vaccine,12378,OTHER,Intercell AG,28463,South Africa,ZA,"Ag85B-ESAT-6 vaccine (tuberculosis), SSI/Aeras/sanofi pasteur/Valneva",53784,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,false,2013-05-28 00:00:00,Valneva SE,1084202,Phase 2 Clinical,2012-08-17 00:00:00,C2,9,Respiratory disease,711
Protein subunit vaccine,12372,OTHER,Intercell AG,28463,South Africa,ZA,"Ag85B-ESAT-6 vaccine (tuberculosis), SSI/Aeras/sanofi pasteur/Valneva",53784,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,false,2013-05-28 00:00:00,Valneva SE,1084202,Phase 2 Clinical,2012-08-17 00:00:00,C2,9,Respiratory disease,711
Recombinant bacterial vector vaccine,12369,OTHER,Intercell AG,28463,Netherlands,NL,"Ag85B-ESAT-6 vaccine (tuberculosis), SSI/Aeras/sanofi pasteur/Valneva",53784,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,false,2013-05-28 00:00:00,Valneva SE,1084202,Phase 1 Clinical,2005-11-18 00:00:00,C1,8,Respiratory disease,711
Recombinant bacterial vector vaccine,12369,OTHER,Valneva SE,1084202,Tanzania,TZ,"Ag85B-ESAT-6 vaccine (tuberculosis), SSI/Aeras/sanofi pasteur/Valneva",53784,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2013-05-28 00:00:00,Valneva SE,1084202,Phase 2 Clinical,2013-05-28 00:00:00,C2,9,Respiratory disease,711
Recombinant bacterial vector vaccine,12369,OTHER,Aeras Global TB Vaccine Foundation,1007376,Netherlands,NL,"Ag85B-ESAT-6 vaccine (tuberculosis), SSI/Aeras/sanofi pasteur/Valneva",53784,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2013-05-28 00:00:00,Aeras Global TB Vaccine Foundation,1007376,Phase 2 Clinical,2009-03-02 00:00:00,C2,9,Respiratory disease,711
Prophylactic vaccine,12378,OTHER,Aeras Global TB Vaccine Foundation,1007376,Netherlands,NL,"Ag85B-ESAT-6 vaccine (tuberculosis), SSI/Aeras/sanofi pasteur/Valneva",53784,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2013-05-28 00:00:00,Aeras Global TB Vaccine Foundation,1007376,Phase 1 Clinical,2005-11-18 00:00:00,C1,8,Respiratory disease,711
Protein subunit vaccine,12372,OTHER,Statens Serum Institut,21502,South Africa,ZA,"Ag85B-ESAT-6 vaccine (tuberculosis), SSI/Aeras/sanofi pasteur/Valneva",53784,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2013-05-28 00:00:00,Statens Serum Institut,21502,Phase 2 Clinical,2012-01-11 00:00:00,C2,9,Respiratory disease,711
Recombinant bacterial vector vaccine,12369,OTHER,Statens Serum Institut,21502,South Africa,ZA,"Ag85B-ESAT-6 vaccine (tuberculosis), SSI/Aeras/sanofi pasteur/Valneva",53784,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2013-05-28 00:00:00,Statens Serum Institut,21502,Phase 2 Clinical,2012-01-11 00:00:00,C2,9,Respiratory disease,711
Recombinant bacterial vector vaccine,12369,OTHER,Statens Serum Institut,21502,Tanzania,TZ,"Ag85B-ESAT-6 vaccine (tuberculosis), SSI/Aeras/sanofi pasteur/Valneva",53784,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2013-05-28 00:00:00,Statens Serum Institut,21502,Phase 2 Clinical,2012-01-11 00:00:00,C2,9,Respiratory disease,711
Antibacterial,1594,OTHER,Upstream Biosciences Inc,1035256,Canada,CA,"antibacterial therapies (tuberculosis), Upstream Biosciences",62917,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2012-01-10 00:00:00,Upstream Biosciences Inc,1035256,Discovery,2009-01-31 00:00:00,DR,6,Respiratory disease,711
DNA gyrase inhibitor,431,LOCAL_AND_MAJOR,GlaxoSmithKline plc,28355,UK,GB,"gyrase inhibitors (Mycobacterium tuberculosis infection), GlaxoSmithKline/The Global Alliance for TB Drug Development",57733,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2006-12-31 00:00:00,GlaxoSmithKline plc,28355,Discovery,2006-12-31 00:00:00,DR,6,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,The Global Alliance for TB Drug Development,29411,US,US,"antibacterial compounds (Mycobacterium tuberculosis), Cumbre/The Global Alliance for TB Drug Development",57737,Chemical,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2009-12-22 00:00:00,The Global Alliance for TB Drug Development,29411,No Development Reported,2009-12-22 00:00:00,NDR,2,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,The Global Alliance for TB Drug Development,29411,US,US,"antibacterial compounds (Mycobacterium tuberculosis), Cumbre/The Global Alliance for TB Drug Development",57737,Chemical,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2009-12-22 00:00:00,The Global Alliance for TB Drug Development,29411,No Development Reported,2009-12-22 00:00:00,NDR,2,Respiratory disease,711
Mycolic acid synthase inhibitor,6542,LOCAL_AND_MAJOR,Institut Pasteur,17237,Western Europe,XW,"EthR inhibitors (mycobacterium tuberculosis), BioVersys",61115,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,false,2012-07-10 00:00:00,Institut Pasteur,17237,Discontinued,2012-07-10 00:00:00,DX,3,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Institut Pasteur,17237,Western Europe,XW,"EthR inhibitors (mycobacterium tuberculosis), BioVersys",61115,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,false,2012-07-10 00:00:00,Institut Pasteur,17237,Discovery,2008-08-27 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,OTHER,Avanti Therapeutics,1045576,World,WO,"tuberculosis vaccine, Avanti Therapeutics",62573,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2013-09-25 00:00:00,Avanti Therapeutics,1045576,No Development Reported,2013-09-25 00:00:00,NDR,2,Respiratory disease,711
Therapeutic vaccine,12379,LOCAL_AND_MAJOR,Genexine Co Ltd,29830,South Korea,KR,GX-140,61171,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2010-06-19 00:00:00,Genexine Co Ltd,29830,No Development Reported,2010-06-19 00:00:00,NDR,2,Respiratory disease,711
Antibacterial,1594,OTHER,SinoBiomed Inc,1032007,China,CN,"recombinant multivalent tuberculosis vaccine, SinoBiomed",61931,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2011-01-06 00:00:00,SinoBiomed Inc,1032007,Discovery,2008-08-21 00:00:00,DR,6,Respiratory disease,711
Mycobacterial antigen complex 85A modulator,33967,LOCAL_AND_MAJOR,Shanghai H&G Biotechnology Co,1066720,China,CN,"ESAT-6/Ag85A DNA vaccine (Mycobacterium tuberculosis), Shanghai H&G",75153,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2013-01-17 00:00:00,Shanghai H&G Biotechnology Co,1066720,Discovery,2011-12-20 00:00:00,DR,6,Respiratory disease,711
Antisense oligonucleotide inhibitor,7294,LOCAL_AND_MAJOR,Sarepta Therapeutics Inc,14240,US,US,"XDR-TB RNA-based therapeutics (tuberculosis), Sarepta therapeutics/Karolinska Institute",71453,Biological,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2011-01-05 00:00:00,Sarepta Therapeutics Inc,14240,Discovery,2011-01-05 00:00:00,DR,6,Respiratory disease,711
Hypoglycemic agent,399,LOCAL_AND_MAJOR,Omni Bio Pharmaceutical Inc,1047826,US,US,"p-ATT (type 1/2 diabetes/influenza/tuberculosis/anthrax/HIV infection/transplant rejection/GVHD), Omni Bio",66767,Chemical,Phase 2 Clinical,Discovery,DR,C2,Mycobacterium tuberculosis infection,221,true,2013-01-31 00:00:00,Omni Bio Pharmaceutical Inc,1047826,Discovery,2010-08-06 00:00:00,DR,6,Respiratory disease,711
Interleukin-1 converting enzyme inhibitor,791,LOCAL_AND_MAJOR,Omni Bio Pharmaceutical Inc,1047826,US,US,"p-ATT (type 1/2 diabetes/influenza/tuberculosis/anthrax/HIV infection/transplant rejection/GVHD), Omni Bio",66767,Chemical,Phase 2 Clinical,Discovery,DR,C2,Mycobacterium tuberculosis infection,221,true,2013-01-31 00:00:00,Omni Bio Pharmaceutical Inc,1047826,Discovery,2010-08-06 00:00:00,DR,6,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,Cellworks Group Inc,1071272,US,US,CWGNC-4_1,90432,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2012-07-02 00:00:00,Cellworks Group Inc,1071272,Discovery,2012-07-02 00:00:00,DR,6,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,Silvius Pharma,1068863,Russian Federation,RU,"small molecule therapeutics (Mycobacterium tuberculosis infection), ChemDiv Research Institute/Novartis Institute for Tropical Diseases/Silvius Pharma",76796,Chemical,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2014-08-14 00:00:00,ChemRar,1050615,Discovery,2010-09-30 00:00:00,DR,6,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,University of Bristol,20544,UK,GB,"Mycobacterium chaperonin inhibitors, University of Bristol",30799,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2008-03-20 00:00:00,University of Bristol,20544,No Development Reported,2008-03-20 00:00:00,NDR,2,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Chiron PathoGenesis,18741,US,US,pretomanid,13323,Chemical,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,false,2014-09-05 00:00:00,Novartis AG,23137,Suspended,2000-02-14 00:00:00,S,5,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Fudan University,DOL1000375,China,CN,I-2906,67739,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2013-02-01 00:00:00,Fudan University,DOL1000375,No Development Reported,2013-02-01 00:00:00,NDR,2,Respiratory disease,711
Proteasome inhibitor,4917,LOCAL_AND_MAJOR,Harvard University Office of Technology Development,1085770,US,US,"proteasome inhibitors (tuberculosis), Harvard University/Harvard University Office of Technology Development",86021,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2014-08-21 00:00:00,Harvard University,20584,Discovery,2012-02-01 00:00:00,DR,6,Respiratory disease,711
Therapeutic vaccine,12379,LOCAL_AND_MAJOR,Statens Serum Institut,21502,Denmark,DK,SSI H56-IC31,74849,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2013-11-08 00:00:00,Statens Serum Institut,21502,Discovery,2011-04-27 00:00:00,DR,6,Respiratory disease,711
Protein subunit vaccine,12372,OTHER,Statens Serum Institut,21502,South Africa,ZA,SSI H56-IC31,74849,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2013-11-08 00:00:00,Statens Serum Institut,21502,Phase 2 Clinical,2013-11-08 00:00:00,C2,9,Respiratory disease,711
Prophylactic vaccine,12378,OTHER,Valneva SE,1084202,South Africa,ZA,SSI H56-IC31,74849,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2013-11-08 00:00:00,Valneva SE,1084202,Phase 1 Clinical,2013-05-28 00:00:00,C1,8,Respiratory disease,711
Therapeutic vaccine,12379,LOCAL_AND_MAJOR,Shanghai H&G Biotechnology Co,1066720,China,CN,"Ag85A DNA vaccine (Mycobacterium tuberculosis), Shanghai H&G",75158,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2013-01-17 00:00:00,Shanghai H&G Biotechnology Co,1066720,Discovery,2011-12-20 00:00:00,DR,6,Respiratory disease,711
RNA polymerase inhibitor,347,LOCAL_AND_MAJOR,Shenyang Hongqi Pharmaceutical Co Ltd,1075626,China,CN,"ethambutol hydrochloride (250 mg) + pyrazinamide (400 mg) + rifampicin (120 mg) + isoniazid (120 mg) (fixed dose combination, tuberculosis), Shenyang Hongqi Pharmaceutical",82062,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2009-12-31 00:00:00,Shanghai Fosun Pharmaceutical (Group) Co Ltd,1015871,Registered,2009-05-22 00:00:00,R,12,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Microbiotix Inc,28907,US,US,MBX-600,76748,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2012-03-20 00:00:00,Microbiotix Inc,28907,Discovery,2012-03-20 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,The Global Alliance for TB Drug Development,29411,US,US,pretomanid,13323,Chemical,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2014-09-05 00:00:00,The Global Alliance for TB Drug Development,29411,Discovery,2002-02-04 00:00:00,DR,6,Respiratory disease,711
Nitric oxide donor,698,OTHER,The Global Alliance for TB Drug Development,29411,Malaysia,MY,pretomanid,13323,Chemical,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2014-09-05 00:00:00,The Global Alliance for TB Drug Development,29411,Discovery,2014-08-04 00:00:00,DR,6,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,Saurashtra University,1034429,India,IN,"antitubercular agents (tuberculosis), Amneal Pharmaceutical LLC/ Saurashtra University/Maharaja Krishnakumarsinhji Bhavnagar University",95732,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2013-08-28 00:00:00,Saurashtra University,1034429,Discovery,2013-08-28 00:00:00,DR,6,Respiratory disease,711
ATP synthase inhibitor,49687,LOCAL_AND_MAJOR,Pharmstandard OJSC,1047078,Russian Federation,RU,bedaquiline,51310,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2015-03-18 00:00:00,Pharmstandard OJSC,1047078,Registered,2013-12-19 00:00:00,R,12,Respiratory disease,711
ATP synthase inhibitor,49687,OTHER,Janssen Research & Development LLC,1067538,China,CN,bedaquiline,51310,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2015-03-18 00:00:00,Johnson & Johnson,17332,Discovery,2009-12-17 00:00:00,DR,6,Respiratory disease,711
Antibacterial multidrug resistance inhibitor,4855,OTHER,Janssen Research & Development LLC,1067538,South Africa,ZA,bedaquiline,51310,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2015-03-18 00:00:00,Johnson & Johnson,17332,Discovery,2009-07-30 00:00:00,DR,6,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,Novartis AG,23137,US,US,"clofazimine (active tuberculosis), Novartis",91861,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2014-06-25 00:00:00,Novartis AG,23137,Discovery,2014-06-25 00:00:00,DR,6,Respiratory disease,711
RNA polymerase inhibitor,347,LOCAL_AND_MAJOR,Sichuan Long March Pharmaceutical Co Ltd,1088430,China,CN,"ethambutol hydrochloride + pyrazinamide + rifampicin + isoniazid (oral tablet, tuberculosis), Sichuan Long March Pharmaceutical",96349,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2008-11-11 00:00:00,Sichuan Long March Pharmaceutical Co Ltd,1088430,No Development Reported,2008-11-11 00:00:00,NDR,2,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Bio Farma,19368,Indonesia,ID,Lipovax-FliC-TB,96406,Biological,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2015-04-16 00:00:00,Bio Farma,19368,Discovery,2015-04-16 00:00:00,DR,6,Respiratory disease,711
Ribosome binding agent,463,OTHER,Pfizer Inc,18767,Netherlands,NL,rifabutin,4229,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2008-10-07 00:00:00,Pfizer Inc,18767,Registered,1995-07-17 00:00:00,R,12,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Pharmacia & Upjohn Co,18995,US,US,rifabutin,4229,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2008-10-07 00:00:00,Pfizer Inc,18767,No Development Reported,2002-09-02 00:00:00,NDR,2,Respiratory disease,711
Ribosome binding agent,463,LOCAL_AND_MAJOR,Pharmacia & Upjohn Co,18995,US,US,rifabutin,4229,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2008-10-07 00:00:00,Pfizer Inc,18767,No Development Reported,2002-09-02 00:00:00,NDR,2,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Okklo Life Sciences BV,1098970,Netherlands,NL,OKL-3018,92087,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2014-07-31 00:00:00,Okklo Life Sciences BV,1098970,Discovery,2014-07-31 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Sanofi,1009547,France,FR,"FtsZ inhibitors (Mycobacterium tuberculosis infection), Sanofi/Colorado State University/Stony Brook University",92356,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2014-04-15 00:00:00,Sanofi,1009547,Discovery,2014-04-15 00:00:00,DR,6,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,Sanofi,1009547,US,US,"urea compounds (tuberculosis), TB Alliance/Sanofi",89824,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2014-01-23 00:00:00,Sanofi,1009547,Discovery,2014-01-23 00:00:00,DR,6,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,The Global Alliance for TB Drug Development,29411,US,US,"urea compounds (tuberculosis), TB Alliance/Sanofi",89824,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2014-01-23 00:00:00,The Global Alliance for TB Drug Development,29411,Discovery,2014-01-23 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,OTHER,AstraZeneca plc,14190,India,IN,"antimycobacterials (Mycobacterium tuberculsosis infection), Astrazeneca",89914,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2013-04-15 00:00:00,AstraZeneca plc,14190,Discovery,2013-04-15 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,California Institute for Biomedical Research,1068758,US,US,"ATP synthase inhibitors (tuberculosis), TB Alliance/California Institute for Biomedical Research",82643,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2013-06-30 00:00:00,California Institute for Biomedical Research,1068758,Discovery,2013-06-30 00:00:00,DR,6,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,University of Illinois,20592,US,US,"diarylquinolines (tuberculosis), TB Alliance/J & J/University of Auckland/University of Illinois at Chicago",82662,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2013-06-30 00:00:00,University of Illinois,20592,Discovery,2013-06-30 00:00:00,DR,6,Respiratory disease,711
RNA polymerase inhibitor,347,LOCAL_AND_MAJOR,Shenyang Hongqi Pharmaceutical Co Ltd,1075626,China,CN,"ethambutol hydrochloride + rifampicin + isoniazid (fixed dose combination, tuberculosis), Shenyang Hongqi Pharmaceutical",82091,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2008-12-31 00:00:00,Shanghai Fosun Pharmaceutical (Group) Co Ltd,1015871,Registered,2008-03-03 00:00:00,R,12,Respiratory disease,711
