ArmCount,Biomarkers,Condition,Controls,DevStatus,DevStatusId,Drug,DrugId,EnrollmentCount,Interventions,Patients,ProtocolAcronym,ProtocolTitle,Reference,Sponsor,TrialId,TrialStartDate,TrialStatus
3,Blood cell count; Body temperature; C-reactive protein; Dinoprostone; Erythrocyte sedimentation rate; Interleukin-10; Interleukin-6; Interleukin-8; Knee circumference,Pain,null,Phase 4 Clinical,C4,celecoxib,12135,246,celecoxib; parecoxib; tramcontin,246,null,Efficacy and Safety of Postoperative Intravenous Parecoxib Sodium Followed by Oral Celecoxib in Osteoarthritis Patients,NCT02198924; WI1180091,Peking Union Medical College Hospital,206401,"DECEMBER , 31, 2013",Completed
2+,Cyclooxygenase 2,Rectal tumor,null,Phase 2 Clinical,C2,celecoxib,12135,55,UFT; UFT + folinate + celecoxib + radiotherapy; celecoxib; folinate; radiotherapy (44 Gy),55,TCOG,Trial of Celecoxib With Preoperative Chemo- Radiation for Locally Advanced Rectal Cancer,NCT00931203; T2207; TCOG,National Health Research Institutes,58454,"JULY     , 31, 2008",Completed
1+,null,Pain,Norco,Phase 2/Phase 3 Clinical,C23,celecoxib,12135,100,Celebrex; Neurontin; Toradol; Tylenol; Valium,100,null,Nonopioid Analgesia After Labral Surgery,1231914; NCT03825809,Henry Ford Health System,368542,"JANUARY  , 22, 2019",Recruiting
2,Cytokines; Interleukin-10; Interleukin-6,Influenza virus A infection,oseltamivir,Phase 3 Clinical,C3,celecoxib,12135,100,celecoxib; oseltamivir,120,null,Treatment of Severe Influenza A Infection,NCT02108366; UW 13-009,The University of Hong Kong,181239,"MARCH    , 31, 2014",Recruiting
2,null,Osteoarthritis,naproxen,Phase 4 Clinical,C4,celecoxib,12135,586,celecoxib,586,CLOAK,Safety and Efficacy of Celecoxib Versus Naproxen in the 6-Month Treatment of Knee Osteoarthritis,A3191152; CLOAK; NCT00643799,Pfizer Inc,22166,"MARCH    , 31, 2004",Completed
1,null,Nasopharyngeal carcinoma,null,Phase 2 Clinical,C2,celecoxib,12135,60,celecoxib,60,NPC COX-2,A Pilot Study for Radiosensitization with COX-2 Inhibitor for Nasopharyngeal Carcinoma,HKCTR-1182; NPC COX-2; UW 04-283 T/605,null,128005,"DECEMBER , 01, 2004",Recruiting
1,cyclooxygenase-2,Uterine cervix tumor,null,Phase 2b Clinical,C2B,celecoxib,12135,null,celecoxib,null,null,Celecoxib in Treating Patients With High-Grade Squamous Intraepithelial Lesions of the Cervix,CDR0000340176; NCT00072540; S0212; SWOG-S0212; U10CA037429,Southwest Oncology Group,29235,"NOVEMBER , 04, 2003",Terminated
3,Cycloxygenase-2 (COX-2); Prostaglandin E2 (PGE-2),Nicotine dependence,null,Phase 1 Clinical,C1,celecoxib,12135,6,Aspirin; Aspirin; celecoxib; celecoxib,6,null,Low Dose Aspirin Inhibition of COX-2 Derived PGE2 in Male Smokers,NCT01796951; VR5137,Vanderbilt University,111736,"FEBRUARY , 28, 2013",Completed
5,Body Mass Index; Breast; Estrogen receptor; Progesterone receptor,Breast tumor,anastrozole,Phase 3 Clinical,C3,celecoxib,12135,7576,anastrozole; celecoxib; exemestane; exemestane,7576,null,Exemestane or Anastrozole in Treating Postmenopausal Women Who Have Undergone Surgery for Primary Breast Cancer,2005-001893-28; ACTRN12605000389606; ANZCTR483; CALGB-CAN-NCIC-MA27; CAN-NCIC-MA27; CAN-NCIC-MA27 (NON-COMPANION); CDR0000316325; CDR0000530110; ECOG-CAN-NCIC-MA27; IBCSG 30-04/NCIC CTG MA.27; IBCSG-30-04; MA27; NCCTG-MA27; NCIC CTG MA.27; NCT00066573; NCT00438529; SWOG-CAN-NCIC-MA27,"International Breast Cancer Study Group, NCIC Clinical Trials Group",51649,"JUNE     , 30, 2003",Completed
1+,Muscle strength; Shoulder motion,Anesthesia,Norco; OxyContin; morphine; ropivacaine,Phase 3 Clinical,C3,celecoxib,12135,74,OxyContin; acetaminophen; celecoxib; epinephrine; ketorolac; meloxicam; oxycodone; ropivacaine; tramadol,74,null,Multimodal Analgesia in Shoulder Arthroplasty,NCT03586934; ORA 17071004,Rush University Medical Center,346430,"JUNE     , 01, 2018",Recruiting
1+,Muscle strength; Shoulder motion,Pain,Norco; OxyContin; morphine; ropivacaine,Phase 3 Clinical,C3,celecoxib,12135,74,OxyContin; acetaminophen; celecoxib; epinephrine; ketorolac; meloxicam; oxycodone; ropivacaine; tramadol,74,null,Multimodal Analgesia in Shoulder Arthroplasty,NCT03586934; ORA 17071004,Rush University Medical Center,346430,"JUNE     , 01, 2018",Recruiting
3,null,Pain,null,Phase 4 Clinical,C4,celecoxib,12135,90,buprenorphine; celecoxib; flurbiprofen axetil,90,null,"Perioperative analgesia with a buprenorphine transdermal patch for foot and ankle surgery: A randomized, controlled trial",ChiCTR1800015249,"Mundipharma International Corp Ltd, Xiangya Hospital Of Central South University",333781,"NOVEMBER , 01, 2017",No longer recruiting
3,Joint stiffness; Knee motion,Osteoarthritis,diclofenac gel,Phase 2 Clinical,C2,celecoxib,12135,90,sesame oil,90,null,The evaluation of Effectiveness of Topical Sesame Oil on Clinical Symptoms in Patients with Knee Osteoarthritis,IR.FUMS.REC.1394.39; IRCT2017081711341N8,Fasa University of Medical Sciences,315812,"OCTOBER  , 01, 2017",Recruiting
4,null,Prostate tumor,null,Phase 2 Clinical,C2,celecoxib,12135,45,celecoxib; cyclophosphamide; docetaxel; prednisone,45,PROMET 2,Docetaxel and Prednison in Association With Metronomic Therapy With Ciclophosphamide and Celecoxin in Hormone-refractory Prostatic Cancer Patients : Phase II Clinical Trial With Pharmacodynamic and Pharmacogenetic Evaluations,2006-004478-29; 2006-004478-29-IT; ASL606LIOM02; PROMET 2,Gruppo Oncologico del Nord-Ovest,178997,"DECEMBER , 17, 2006",Recruiting
1,Antigen KI-67; Collagen; Cytokines; Estrogen receptor; Leukocyte elastase; Macrosialin; Progesterone receptor; Prostaglandin G/H synthase 2; Scavenger receptor cysteine-rich type 1 protein M130; Smooth muscle actin; Syndecan-1; Vimentin,Breast tumor,null,Phase 2 Clinical,C2,celecoxib,12135,null,Celebrex,null,null,Celecoxib Window of Opportunity Trial to Assess Tumor and Stroma Responses,2017-0219; NCT03185871; P30CA014520; UW16141,University of Wisconsin-Madison,301592,"SEPTEMBER, 20, 2017",Terminated
1,Alpha-amylase 1,Pancreatitis,null,Phase 2 Clinical,C2,celecoxib,12135,50,celecoxib,50,null,The preventional effect of celecoxib on acute pancreatitis after endoscopic retrograde cholangiopancreatography,UMIN000007467,Nagasaki University,332261,"APRIL    , 01, 2012",Terminated
3+,null,Pain,fentanyl citrate; ondansetron; saline,Phase not specified,NS,celecoxib,12135,80,celecoxib; parecoxib,80,null,The Effect of Parecoxib Sodium Intravenous Patient-controlled Analgesia in Laparotomic Liver Resection,LIANXIN-001; NCT02408146,The First Affiliated Hospital of Harbin Medical University,226061,"JANUARY  , 31, 2014",Recruiting
2,CYP19; Estrogen receptor; HER-2; Ki-67; Progesterone receptor,Metastatic breast cancer,null,Phase 2 Clinical,C2,celecoxib,12135,22,celecoxib; exemestane; exemestane,22,null,"Exemestane With Celecoxib as Neoadjuvant Treatment in Postmenopausal Women With Stage II, III, and IV Breast Cancer",NCT00201773; OSU-0245,Ohio State University Comprehensive Cancer Center,43532,"JULY     , 31, 2003",Completed
1+,Blood platelets; Thromboxane B2,Esophagus tumor,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Dysmenorrhea,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Keratosis,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Non-small-cell lung cancer,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Familial adenomatous polyposis,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Gout,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Alzheimers disease,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Headache,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Renal cell carcinoma,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Fever,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Inflammatory disease,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Pain,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Migraine,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Osteoarthritis,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Periarthritis,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Tenosynovitis,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Pancreas tumor,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Prostate tumor,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Arthritis,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Rheumatoid arthritis,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Non-Hodgkin lymphoma,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Back pain,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Ankylosing spondylitis,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Bladder tumor,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Cachexia,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Uterine cervix tumor,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
1+,Blood platelets; Thromboxane B2,Breast tumor,null,Phase 1 Clinical,C1,celecoxib,12135,12,aspirin; celecoxib; ibuprofen; indomethacin; naproxen; sulindac; tiaprofenic acid,12,NADIA,Non-steroidal drugs and the antiplatelet effects of aspirin,ACTRN12605000371695; ANZCTR392; NADIA,Green Lane Research and Education Fund,258126,"APRIL    , 01, 2005",Completed
2+,null,Pain,acetaminophen; celecoxib,Phase 4 Clinical,C4,celecoxib,12135,137,acetaminophen; celecoxib; gabapentin,137,null,"Single-Dose, Preoperative Gabapentin Use in Minimally Invasive Hysterectomy for Acute Pain Management",603262; NCT02703259,Christiana Care Health Services,255438,"JUNE     , 30, 2016",Completed
1+,Beta-tubulin; COX-2; E-cadherin; Thymidine phosphorylase (TP); VEGF,Metastatic colorectal cancer,null,Phase 1/Phase 2 Clinical,C12,celecoxib,12135,75,EPO-906; EPO-906 + celecoxib; celecoxib,43,null,Phase I/II Study of Celebrex and EPO-906 in Patients With Metastatic Colorectal Cancer,3c-03-19; CEPO906AUS10; NCT00159484,University of Southern California Medical School,40912,"OCTOBER  , 31, 2004",No longer recruiting
2,Body height; Total body mass,null,Celebrex,Phase not specified,NS,celecoxib,12135,50,celecoxib (Cadila Healthcare),50,null,Celecoxib bioequivalence,LCPB-13-008CEL,Zydus Pharmaceuticals Inc,208963,null,No longer recruiting
2,Shoulder motion,Joint disease,null,Phase 2 Clinical,C2,celecoxib,12135,40,celecoxib; tramadol,40,null,Analgesia after breast cancer,UMIN000031746,Gifu University,332803,"JUNE     , 07, 2017",Recruiting
2+,null,Esophagus tumor,null,Phase 2 Clinical,C2,celecoxib,12135,35,celecoxib; celecoxib + irinotecan + cisplatin; cisplatin; irinotecan; radiation therapy (5040 cGy),40,null,"Cisplatin, CPT-11 and Celecoxib With Radiation Therapy and Surgery for Operable Esophageal Cancer",01-229; NCT00137852,Dana-Farber Cancer Institute Inc,43696,"JANUARY  , 31, 2002",Completed
1,null,Hormone refractory prostate cancer,null,Phase 2 Clinical,C2,celecoxib,12135,66,Taxotere; celecoxib,66,null,A Phase II Trial of Combination Therapy With Celecoxib and Taxotere for the Treatment of Stage D3 Prostate Cancer,COXAON-0509-047; GIA16125; NCT00215345,US Department of Veterans Affairs,42652,"AUGUST   , 31, 2002",Recruiting
2+,null,Metastatic stomach cancer,5-fluorouracil; cisplatin,Phase 4 Clinical,C4,celecoxib,12135,100,5-fluorouracil; celecoxib; cisplatin,100,null,"A Prospective, Randomized, Controled Clinical Study of Celecoxib in Combination with Chemotherapy in Patients with Advanced Gastric Cancer",ChiCTR-TRC-10001158,LanZhou University,100715,"JUNE     , 01, 2011",Not yet recruiting
1,null,Transitional cell carcinoma,null,Phase 3 Clinical,C3,celecoxib,12135,475,celecoxib,433,BOXIT,"A Randomized, Phase III, Placebo-controlled Trial Evaluating The Addition of Celecoxib to Standard Treatment of Transitional Cell Carcinoma of the Bladder",06/Q0104/57; 2006-000687-89; BOXIT; ISRCTN84681538; MREC N: 06/Q0104/57; UKCRN ID: 2074; UR0601,"Addenbrookes NHS Trust, Cambridge University Hospitals NHS Foundation Trust, Institute of Cancer Research UK",135899,"MAY      , 15, 2006",Completed
1,null,Bladder cancer,null,Phase 3 Clinical,C3,celecoxib,12135,475,celecoxib,433,BOXIT,"A Randomized, Phase III, Placebo-controlled Trial Evaluating The Addition of Celecoxib to Standard Treatment of Transitional Cell Carcinoma of the Bladder",06/Q0104/57; 2006-000687-89; BOXIT; ISRCTN84681538; MREC N: 06/Q0104/57; UKCRN ID: 2074; UR0601,"Addenbrookes NHS Trust, Cambridge University Hospitals NHS Foundation Trust, Institute of Cancer Research UK",135899,"MAY      , 15, 2006",Completed
3,null,Pain,colposcopic guided biopsy,Phase 4 Clinical,C4,celecoxib,12135,170,acetic acid; celecoxib; colposcopic guided biopsy,170,null,Celecoxib in Colposcopic Directed Biopsy,N-2AA6-2018; NCT03464552,Cairo University,332629,"APRIL    , 15, 2018",Recruiting
1,null,Skin cancer,null,Phase 2 Clinical,C2,celecoxib,12135,60,celecoxib,60,null,Celecoxib in Preventing Basal Cell Carcinoma in Patients With Basal Cell Nevus Syndrome,CDR0000068817; NCI-P01-0190; NCT00023621; UCSF-H473-16531-02B; UCSF-U19-CA81888-BC,UCSF Helen Diller Family Comprehensive Cancer Center,24211,"FEBRUARY , 28, 2001",Completed
4,Blood pressure; Brachial artery; Flow-mediated dilation,null,null,Phase 1 Clinical,C1,celecoxib,12135,36,active acupuncture; celecoxib; glibenclamide; sham acupuncture,27,AURORAS,Effect of Acupuncture to Endothelial Dysfunction Induced by Ischemia-reperfusion Injury,AURORAS; HI13C0580-2; NCT02255006,Kyunghee University Medical Center,213454,"MAY      , 31, 2014",Recruiting
2,null,Autism,risperidone,Phase 2 Clinical,C2,celecoxib,12135,40,celecoxib; risperidone,40,null,Celecoxib and Autism,8144; IRCT138711091556N2,Tehran University of Medical Sciences,106186,"FEBRUARY , 12, 2009",No longer recruiting
2,Total body mass,Pain,celecoxib,Phase 4 Clinical,C4,celecoxib,12135,143,Lidoderm,143,null,Lidocaine Patch Versus Celecoxib in Pain From Osteoarthritis of the Knee,EN3220-012; NCT00904605,Endo Health Solutions Inc,55519,"JUNE     , 30, 2004",Terminated
2,Total body mass,Osteoarthritis,celecoxib,Phase 4 Clinical,C4,celecoxib,12135,143,Lidoderm,143,null,Lidocaine Patch Versus Celecoxib in Pain From Osteoarthritis of the Knee,EN3220-012; NCT00904605,Endo Health Solutions Inc,55519,"JUNE     , 30, 2004",Terminated
2,Blood pressure; Heart rate,Lower back pain,celecoxib,Phase 3 Clinical,C3,celecoxib,12135,277,tanezumab,277,TANGO,Long-Term Safety and Efficacy Study of Tanezumab in Japanese Adult Subjects With Chronic Low Back Pain,A4091063; JAPAN CLBP SC STUDY; JapicCTI-163152; NCT02725411; TANGO,Pfizer Inc,257145,"MAY      , 31, 2016",No longer recruiting
2,null,Osteoarthritis,null,Phase 4 Clinical,C4,celecoxib,12135,432,Zhuanggu joint capsule; celecoxib,432,null,Efficacy of Zhuanggu Joint Capsules in Treatment of Knee Osteoarthritis,ChiCTR-IPR-15007267,"China Resources Sanjiu Medical and Pharmaceutical Co Ltd, Shanghai Sixth People’s Hospital",244512,"NOVEMBER , 30, 2012",No longer recruiting
2,beta-Catenin-like protein 1,Back pain,null,Phase 2 Clinical,C2,celecoxib,12135,100,celecoxib; wufuyin,100,null,The effect of wufuyin on serum level of beta-catenin in the patients of discogenic back pain,ChiCTR-INR-17012967,Traditional Chinese Medicine Hospital of Zhejiang Province,315950,"OCTOBER  , 11, 2017",Recruiting
2+,null,Metastatic liver cancer,null,Phase 4 Clinical,C4,celecoxib,12135,50,Celebrex; Keytruda; Opdivo; TACE; aspirin; lenvatinib; rivoceranib; sirolimus; sorafenib,50,null,Prospective Study of PD-1 Inhibitor Combined With Liquid Biopsy ctDNA Detection Combined With Targeted Drugs And Hepatic Arterial Chemoembolization for the Treatment of Advanced Unresectable Liver Cancer Patients,ChiCTR1900021894,The Third Affiliated Hospital of Sun Yat-Sen University,373945,"DECEMBER , 01, 2018",Recruiting
1,null,Pain,null,Phase not specified,NS,celecoxib,12135,40,celecoxib,40,null,A Trial Assessing the Outcome of Celecoxib Administration Versus Placebo Following Anterior Cruciate Ligament (ACL) Reconstruction,2006-645; NCT01186887,Ottawa Hospital Research Institute,69384,"FEBRUARY , 28, 2009",Completed
3,null,Pain,null,Phase 3 Clinical,C3,celecoxib,12135,11,capecitabine; celecoxib,11,null,Celecoxib in Preventing Hand/Foot Syndrome Caused By Capecitabine in Patients With Metastatic Breast or Colorectal Cancer,2005-0328; CDR0000458042; MDA-2005-0328; MDA-CCC-0326; NCT00305643,MD Anderson Cancer Center,12978,"FEBRUARY , 28, 2006",Terminated
2,CRP; Erythrocyte sedimentation rate,Ankylosing spondylitis,diclofenac,Phase 3 Clinical,C3,celecoxib,12135,240,celecoxib,240,null,Study Of Celecoxib Or Diclofenac For Efficacy and Safety In Chinese Patients With Ankylosing Spondylitis,A3191348; NCT00762463,Pfizer Inc,30185,"JULY     , 31, 2009",Completed
1,null,Keratosis,null,Phase not specified,NS,celecoxib,12135,10,celecoxib,10,null,The Examination of the Clinical Response of Celecoxib in Dariers Disease and Hailey-Hailey Disease,JPRN-UMIN000010191,"Juntendo University, Graduate School of Medicine",138561,"MARCH    , 31, 2013",Not yet recruiting
1,null,Pemphigus,null,Phase not specified,NS,celecoxib,12135,10,celecoxib,10,null,The Examination of the Clinical Response of Celecoxib in Dariers Disease and Hailey-Hailey Disease,JPRN-UMIN000010191,"Juntendo University, Graduate School of Medicine",138561,"MARCH    , 31, 2013",Not yet recruiting
1+,"7-Hydroxy-5,11-dioxotetranorprostane-1,16-dioic acid; COX-2; Cytochrome P450 2C9; Dinoprostone; PTGS2; Prostaglandin G/H synthase 2",Adenocarcinoma,Paraplatin; gemcitabine; pemetrexed,Phase 3 Clinical,C3,celecoxib,12135,313,Paraplatin; celecoxib; gemcitabine; pemetrexed,312,null,Gemcitabine Hydrochloride or Pemetrexed Disodium and Carboplatin With or Without Celecoxib in Treating Patients With Advanced Non-Small-Cell Lung Cancer,CALGB-30801; CDR0000662707; NCT01041781,Cancer and Leukemia Group B,63119,"FEBRUARY , 28, 2010",Terminated
1+,"7-Hydroxy-5,11-dioxotetranorprostane-1,16-dioic acid; COX-2; Cytochrome P450 2C9; Dinoprostone; PTGS2; Prostaglandin G/H synthase 2",Squamous cell carcinoma,Paraplatin; gemcitabine; pemetrexed,Phase 3 Clinical,C3,celecoxib,12135,313,Paraplatin; celecoxib; gemcitabine; pemetrexed,312,null,Gemcitabine Hydrochloride or Pemetrexed Disodium and Carboplatin With or Without Celecoxib in Treating Patients With Advanced Non-Small-Cell Lung Cancer,CALGB-30801; CDR0000662707; NCT01041781,Cancer and Leukemia Group B,63119,"FEBRUARY , 28, 2010",Terminated
1+,"7-Hydroxy-5,11-dioxotetranorprostane-1,16-dioic acid; COX-2; Cytochrome P450 2C9; Dinoprostone; PTGS2; Prostaglandin G/H synthase 2",Large cell lung carcinoma,Paraplatin; gemcitabine; pemetrexed,Phase 3 Clinical,C3,celecoxib,12135,313,Paraplatin; celecoxib; gemcitabine; pemetrexed,312,null,Gemcitabine Hydrochloride or Pemetrexed Disodium and Carboplatin With or Without Celecoxib in Treating Patients With Advanced Non-Small-Cell Lung Cancer,CALGB-30801; CDR0000662707; NCT01041781,Cancer and Leukemia Group B,63119,"FEBRUARY , 28, 2010",Terminated
