Ancestry,ArmCount,DevStatus,DevStatusId,Drug,DrugId,Endpoint,EndpointReached,HasHealthyVolunteers,HighestDevStatusForInd,HighestDevStatusForIndId,Indication,IndicationId,ProtocolAcronym,ProtocolTitle,Sponsor,StudyType,TrialId,TrialStartDate,TrialStatus
null,1,Phase 1b Clinical,C1B,PRX-3140,48739,"Safety,Pharmacokinetics,Pharmacodynamics",Y,N,No Development Reported,NDR,Alzheimers disease,14,null,"A Safety, Tolerability, Pharmacokinetic and Pharmacodynamic Study of PRX-03140 for the Treatment of Alzheimer's Disease",Predix Pharmaceuticals Inc,Interventional,3894,2005-07-13 00:00:00,Status not specified
null,1,Phase 2 Clinical,C2,naronapride,49840,"Safety,Efficacy",Y,N,Phase 2 Clinical,C2,Constipation,404,null,"Phase II, Randomized, Placebo-Controlled Study of ATI-7505 in Patients With Chronic Idiopathic Constipation",Procter & Gamble Pharmaceuticals Inc,Interventional,17614,2007-07-31 00:00:00,Terminated
null,1,Phase 1 Clinical,C1,vabicaserin,49984,"Safety,Pharmacokinetics",N,Y,Discontinued,DX,Schizophrenia,299,null,Comparative Formulation Study of Vabicaserin,Wyeth,Interventional,58340,2009-06-30 00:00:00,Completed
null,2,Phase 1 Clinical,C1,cariprazine,51405,Safety,N,N,Launched,L,Schizophrenia,299,null,Effects of Cariprazine on Cardiac Repolarization in Patients With Schizophrenia,Forest Laboratories Inc,Interventional,78364,2011-06-30 00:00:00,Completed
null,1,Phase 2 Clinical,C2,cariprazine,51405,"Safety,Efficacy,Pharmacokinetics",Y,N,Launched,L,Schizophrenia,299,null,The Purpose of the Study is to Determine Whether Cariprazine is a Safe and Tolerated Long-Term Treatment in Patients With Chronic Stable Schizophrenia,Forest Laboratories Inc,Interventional,44774,2009-05-31 00:00:00,Completed
null,1,Phase 2 Clinical,C2,cariprazine,51405,"Safety,Efficacy",Y,N,Launched,L,Bipolar I disorder,3114,null,Study Evaluating Cariprazine (RGH-188) in the Treatment of Patients With Acute Mania,Forest Laboratories Inc,Interventional,29374,2007-06-30 00:00:00,Completed
null,1+,Phase 2 Clinical,C2,cariprazine,51405,"Safety,Efficacy",Y,N,Phase 3 Clinical,C3,Major depressive disorder,4898,null,Safety and Efficacy of Cariprazine As Adjunctive Therapy In Major Depressive Disorder,Forest Laboratories Inc,Interventional,47594,2009-06-30 00:00:00,Completed
null,1,Phase 1 Clinical,C1,nelotanserin,52239,"Safety,Pharmacokinetics",Y,Y,Discontinued,DX,Insomnia,750,null,"A phase I, randomized, double-blind, placebo-controlled study to evaluate the safety and pharmacokinetics of single escalating doses of APD-125, a potential treatment for insomnia",Arena Pharmaceuticals Inc,Interventional,7319,2004-12-01 00:00:00,Status not specified
null,1,Phase 1 Clinical,C1,ATHX-105,53651,"Safety,Pharmacokinetics",Y,N,Discontinued,DX,Obesity,238,null,"A phase I trial to evaluate the safety, tolerability and pharmacokinetics of ATHX-105 for potential treatment of obesity",Athersys Inc,Interventional,36253,2008-09-23 00:00:00,Completed
null,1,Phase 1 Clinical,C1,velusetrag,54688,"Safety,Pharmacokinetics,Pharmacodynamics",N,Y,No Development Reported,NDR,Functional bowel disorder,1269,null,"Safety, Pharmacokinetics and Pharmacodynamics of Velusetrag in Healthy Elderly Subjects",Innoviva Inc,Interventional,82214,2011-11-30 00:00:00,Completed
null,2,Phase 1 Clinical,C1,lasmiditan,54812,"Safety,Efficacy",N,Y,Pre-registration,PR,Migraine,210,null,The Effects of Lasmiditan on Simulated Driving Performance - Healthy Participants,Eli Lilly & Co,Interventional,284368,2017-02-07 00:00:00,Completed
null,1,Phase 1 Clinical,C1,lasmiditan,54812,"Safety,Bioavailability,Pharmacokinetics",N,Y,Pre-registration,PR,Migraine,210,null,Food-Effect Study in Healthy Subjects,CoLucid Pharmaceuticals Inc,Interventional,209891,2015-01-31 00:00:00,Completed
null,2,Phase 2b Clinical,C2B,"zonisamide + bupropion (obesity), Orexigen",55455,"Safety,Efficacy",Y,N,No Development Reported,NDR,Obesity,238,null,Zonisamide SR plus bupropion SR combination therapy in subjects with obesity,Orexigen Therapeutics Inc,Interventional,19441,2008-07-31 00:00:00,Completed
null,2,Phase 1 Clinical,C1,"sumatriptan (transdermal patch, SmartRelief), NuPathe",55707,"Safety,Bioavailability,Pharmacokinetics",N,Y,Suspended,S,Migraine,210,null,Phase I Study to Compare NP-101 (Sumatriptan Iontophoretic Transdermal Patch) With Three Formulations of Imitrex,NuPathe Inc,Interventional,53833,2007-11-30 00:00:00,Completed
null,1,Phase 1 Clinical,C1,"sumatriptan (transdermal patch, SmartRelief), NuPathe",55707,"Safety,Efficacy,Pharmacokinetics",N,N,Suspended,S,Migraine,210,null,"Safety, Pharmacokinetic, and Tolerability Study of Zecuity in Adolescent Subjects With a History of Acute Migraine",NuPathe Inc,Interventional,253573,2013-08-31 00:00:00,Completed
null,2,Phase 1 Clinical,C1,"sumatriptan (transdermal patch, SmartRelief), NuPathe",55707,Pharmacokinetics,N,N,Suspended,S,Migraine,210,NP101-011,"Phase I, Open-Label, Single-Dose, Randomized, Four-Way, Crossover Study to Compare the PK of NP-101 With Oral Imitrex (50 mg) in Migraine Subjects During an Acute Migraine Attack and a Non-Migraine Period",NuPathe Inc,Interventional,23206,2008-11-30 00:00:00,Completed
null,1,Phase 2b Clinical,C2B,revexepride,57473,"Safety,Efficacy,Pharmacokinetics",N,N,Discontinued,DX,Gastroesophageal reflux,1243,SPD557-206,Selective 5-HT4 Receptor Agonist and Proton Pump Inhibitor (PPI) in Subjects With Gastroesophageal Reflux Disease (GERD),Shire plc,Interventional,82474,2012-02-29 00:00:00,Completed
null,1,Phase 2a Clinical,C2A,"NXN-188 (oral), NeurAxon",57748,"Safety,Efficacy",N,N,No Development Reported,NDR,Migraine,210,null,Study of the Safety and Effectiveness of NXN-188 for the Acute Treatment of Migraine Attacks With Aura,Danish Headache Center,Interventional,51255,2009-05-31 00:00:00,Recruiting
null,1,Phase 2 Clinical,C2,"NXN-188 (oral), NeurAxon",57748,"Safety,Efficacy",Y,N,No Development Reported,NDR,Migraine,210,null,"A phase II, randomized, multi-center, double-blind, placebo-controlled, parallel-group study of NXN-188 in patients with migraine",NeurAxon Inc,Interventional,25748,2007-09-30 00:00:00,Status not specified
null,1,Phase 2 Clinical,C2,piromelatine,58635,"Safety,Efficacy",Y,N,Phase 2 Clinical,C2,Insomnia,750,null,Sleep Laboratory Study to Investigate the Safety and Efficacy of Neu-P11 in Primary Insomnia Patients,Neurim Pharmaceuticals,Interventional,83185,2011-12-31 00:00:00,Completed
null,1,Phase 4 Clinical,C4,DA-9701,59050,"Safety,Efficacy",N,Y,Launched,L,Dyspepsia,432,null,Clinical Trial of Motilitone on Gastric Motor Function in Healthy Volunteers,Dong-A ST Co Ltd,Interventional,96772,2012-03-31 00:00:00,Completed
null,1,Phase 4 Clinical,C4,DA-9701,59050,"Safety,Efficacy",N,N,Launched,L,Dyspepsia,432,PASS-GI,Effect of Short-term Motilitone Therapy on Health-related Quality of Life in PD Patients With Gastrointestinal Symptoms,Seoul National University Hospital,Interventional,261289,2016-04-30 00:00:00,Completed
Asian Ancestry,1,Phase 1 Clinical,C1,brilaroxazine hydrochloride,59896,"Safety,Efficacy,Pharmacokinetics",Y,Y,Phase 2 Clinical,C2,Schizophrenia,299,null,Phase I Multicenter Clinical Study of RP-5063,Reviva Pharmaceuticals Inc,Interventional,154091,null,Completed
null,1,Phase not specified,NS,"buspirone + melatonin (depression), BrainCells",60663,"Safety,Efficacy",N,N,No Development Reported,NDR,Depression,93,null,Open-Label Extension Assessing the Tolerability of BCI-024 in Combination With BCI-049 in Patients With Major Depressive Disorder (MDD),Massachusetts General Hospital,Interventional,23028,2008-07-31 00:00:00,Completed
null,1,Phase 1 Clinical,C1,brexpiprazole,62001,"Safety,Pharmacokinetics",N,N,Discontinued,DX,Attention deficit hyperactivity disorder,34,null,"Trial to Assess the Pharmacokinetics, Safety, Tolerability of Oral Brexpiprazole in Children (6 to < 13 Years Old) With Central Nervous System Disorders",Otsuka Pharmaceutical Development and Commercialization Inc,Interventional,313836,2017-10-10 00:00:00,Completed
null,1,Phase 2 Clinical,C2,brexpiprazole,62001,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,STEP 210,"Multicenter, Open-label, Safety and Tolerability Study",Otsuka Pharmaceutical Development and Commercialization Inc,Interventional,89519,2009-08-31 00:00:00,Completed
null,1,Phase 2 Clinical,C2,brexpiprazole,62001,"Safety,Efficacy",N,N,Phase 2 Clinical,C2,Post traumatic stress disorder,1935,null,A Pilot Dose-Response Biomarker Study of Brexpiprazole Treatment in PTSD,Duke University,Interventional,275839,2017-04-25 00:00:00,Terminated
null,1+,Phase 3 Clinical,C3,brexpiprazole,62001,"Safety,Efficacy,Pharmacokinetics",N,N,Phase 2 Clinical,C2,Post traumatic stress disorder,1935,null,Brexpiprazole as an Adjunctive Treatment to Paroxetine or Sertraline in Adult Patients Suffering From Post-traumatic Stress Disorder (PTSD),H Lundbeck A/S,Interventional,161390,2013-12-31 00:00:00,Terminated
null,1,Phase 4 Clinical,C4,brexpiprazole,62001,"Safety,Efficacy",Y,N,Phase 3 Clinical,C3,Bipolar I disorder,3114,null,Brexpiprazole for Bipolar Depression,University of Texas Southwestern Medical Center,Interventional,328722,2017-03-01 00:00:00,Completed
null,1,Phase 3 Clinical,C3,brexpiprazole,62001,"Safety,Efficacy",N,N,Phase 3 Clinical,C3,Bipolar I disorder,3114,null,A Trial to Evaluate the Safety and Tolerability of Brexpiprazole in the Treatment of Subjects With Bipolar I Disorder,Otsuka Pharmaceutical Development and Commercialization Inc,Interventional,313284,2017-10-24 00:00:00,No longer recruiting
null,3+,Phase 3 Clinical,C3,brexpiprazole,62001,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",Y,N,Launched,L,Major depressive disorder,4898,ORION,Safety and Tolerability of Oral OPC-34712 as Adjunctive Therapy in Adults With Major Depressive Disorder,Otsuka Pharmaceutical Development and Commercialization Inc,Interventional,77638,2011-10-31 00:00:00,Completed
null,1+,Phase 2 Clinical,C2,brexpiprazole,62001,"Safety,Efficacy",Y,N,Launched,L,Major depressive disorder,4898,null,Study of the Safety and Efficacy of OPC-34712 as Adjunctive Therapy in the Treatment of Patients With Major Depressive Disorder,Otsuka Pharmaceutical Co Ltd,Interventional,37124,2009-05-31 00:00:00,Completed
null,1,Phase 3 Clinical,C3,brexpiprazole,62001,"Safety,Efficacy,Pharmacokinetics",N,N,Launched,L,Major depressive disorder,4898,Argo,Brexpiprazole as Adjunctive Treatment in Patients With Major Depressive Disorder With an Inadequate Response to Antidepressant Treatment,H Lundbeck A/S,Interventional,124201,2013-06-30 00:00:00,Completed
null,1,Phase 2b Clinical,C2B,"metoclopramide (optimized intranasal formulation, diabetic gastroparesis), Marina/Questcor/Evoke",63318,"Safety,Efficacy,Pharmacokinetics",Y,N,Pre-registration,PR,Diabetic gastroparesis,3203,MINT,Efficacy and Safety of Metoclopramide Nasal Spray Solution in Diabetic Patients With Gastroparesis,Evoke Pharma Inc,Interventional,54347,2009-04-30 00:00:00,Completed
null,1,Phase 3 Clinical,C3,"metoclopramide (optimized intranasal formulation, diabetic gastroparesis), Marina/Questcor/Evoke",63318,"Safety,Efficacy,Pharmacokinetics",N,N,Pre-registration,PR,Diabetic gastroparesis,3203,null,Multicenter Study to Evaluate the Efficacy and Safety of Metoclopramide Nasal Spray in Men With Diabetic Gastroparesis,Evoke Pharma Inc,Interventional,165653,2014-04-30 00:00:00,Completed
null,1,Phase 3 Clinical,C3,"aripiprazole (intramuscular depot, schizophrenia), Otsuka/H Lundbeck",64328,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,null,"Open-Label, Extension Study of Aripiprazole Intramuscular Depot (OPC-14597, Lu AF41155) in Patients With Schizophrenia",Otsuka Holdings Co Ltd,Interventional,91207,2013-01-31 00:00:00,Completed
Asian Ancestry,1,Phase 1 Clinical,C1,"aripiprazole (intramuscular depot, schizophrenia), Otsuka/H Lundbeck",64328,"Safety,Efficacy,Pharmacokinetics",N,N,Launched,L,Schizophrenia,299,null,PK Study of Aripiprazole IM Depot for Chinese Patients With Schizophrenia,Otsuka Beijing Research Institute,Interventional,313005,2018-08-17 00:00:00,Recruiting
null,1,Phase 1b Clinical,C1B,"aripiprazole (extended-release intramuscular, LinkeRx, schizophrenia), Alkermes",65523,"Safety,Pharmacokinetics",Y,N,Launched,L,Schizophrenia,299,null,"A phase Ib, randomized, multicenter, double-blind, placebo-controlled, 20-week study to assess safety, tolerability and pharmacokinetics ALKS-9070 in patients with schizophrenia",Alkermes plc,Interventional,78932,2010-11-30 00:00:00,Completed
null,1,Phase 4 Clinical,C4,"aripiprazole (extended-release intramuscular, LinkeRx, schizophrenia), Alkermes",65523,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,null,A Study Of Aripiprazole Lauroxil (Also Known As ARISTADA) In Subjects With Schizophrenia,Alkermes plc,Interventional,249170,2015-12-31 00:00:00,Completed
null,1,Phase 2 Clinical,C2,"sumatriptan (intranasal, migraine), Promius Pharma",73740,"Safety,Efficacy",Y,N,Registered,R,Migraine,210,null,An Efficacy and Safety Study of DFN-02,Dr Reddy's Laboratories Ltd,Interventional,267560,2016-07-11 00:00:00,Completed
null,2,Phase 3 Clinical,C3,cinitapride tartrate,74357,"Safety,Efficacy",Y,N,Launched,L,Dyspepsia,432,null,Efficacy and Safety of Cinitapride Tablets in the Treatment of Mild to Moderate Functional Dyspepsia,Eisai Co Ltd,Interventional,82229,2010-10-31 00:00:00,Completed
null,1,Phase 2 Clinical,C2,"mosapride + probiotics (oral, IBS), Hanmi",76079,"Safety,Efficacy",Y,N,No Development Reported,NDR,Irritable bowel syndrome,192,null,Exploratory Clinical Study to Evaluate the Optimal Dosage of Mosapride and Probiotics in Irritable Bowel Syndrome Without Predominant Diarrhea,Hanmi Pharmaceutical Co Ltd,Interventional,84969,2011-05-31 00:00:00,Completed
null,1,Phase 3 Clinical,C3,"Zolmitriptan (transdermal patch, ZP Patch technology, migraine/cluster headache), Zosano Pharma",77208,"Safety,Efficacy",Y,N,Phase 3 Clinical,C3,Migraine,210,ADAM,A Study to Evaluate the Long-Term Safety of M-207 in the Acute Treatment of Migraine,Zosano Pharma Corp,Interventional,312554,2017-11-07 00:00:00,Completed
null,1,Phase 2 Clinical,C2,F-17464,81094,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",N,N,No Development Reported,NDR,Schizophrenia,299,FAST,F-17464 in Acute Schizophrenia Trial,Pierre Fabre SA,Interventional,192777,2014-06-30 00:00:00,Completed
null,1,Phase 2 Clinical,C2,SEP-363856,81696,"Safety,Efficacy",N,N,Phase 2 Clinical,C2,Schizophrenia,299,null,An Extension Study of Safety and Tolerability of SEP-363856 in Adult Subjects With Schizophrenia,"Sumitomo Chemical Co Ltd, Sunovion Pharmaceuticals Inc",Interventional,280061,2017-01-31 00:00:00,Completed
null,1,Phase not specified,NS,"testosterone + buspirone hydrochloride (oral, hypoactive sexual desire disorder), Emotional Brain",84360,"Safety,Efficacy",N,N,Phase 2 Clinical,C2,Female sexual dysfunction,1276,Lybridos PoC,"A double blind, randomized, cross-over, placebo-controlled, pilot study to investigate the subjective and physiological efficacy and safety of Lybridos in healthy female subjects with female sexual dysfunction",Emotional Brain BV,Interventional,121241,2009-01-21 00:00:00,Completed
null,3,Phase 1 Clinical,C1,"dihydroergotamine (nasal, migraine), Satsuma Pharmaceuticals",87714,"Safety,Bioavailability,Pharmacokinetics",N,Y,Phase 1 Clinical,C1,Migraine without aura,3680,null,"A Phase I Study to Study the PK and Safety of Single-Doses of STS-101, DHE Injection and Nasal Spray in Healthy Subjects",Satsuma Pharmaceuticals Inc,Interventional,373407,2018-09-11 00:00:00,Completed
null,1,Phase 1 Clinical,C1,"aripiprazole (transdermal patch, psychiatric disorder), Aequus Pharmaceuticals/Corium",87742,"Safety,Bioavailability,Pharmacokinetics",Y,Y,Phase 1 Clinical,C1,Psychiatric disorder,207,null,"A multi dose, proof of concept clinical trial to evaluate the bioavailability and safety of aripiprazole transdermal patch for the treatment of psychiatric disorder",Aequus Pharmaceuticals Inc,Interventional,284651,null,Completed
null,3+,Phase 4 Clinical,C4,"lorcaserin hydrochloride (extended-release, obesity), Arena/Eisai",90560,Efficacy,N,N,Launched,L,Obesity,238,null,Real-World Effectiveness of Combining an Employer-based Weight Management Program With Medication for Chronic Weight Management in Employees With Obesity,Novo Nordisk A/S,Interventional,366135,2019-01-07 00:00:00,No longer recruiting
null,2,Phase 2/Phase 3 Clinical,C23,"cycloserine + lurasidone (bipolar depression, suicidality), NeuroRx",97846,"Safety,Efficacy",Y,N,Phase 3 Clinical,C3,Suicidal ideation,3117,STABIL-B,Sequential Therapy for the Treatment of Severe Bipolar Depression,NeuroRx Inc,Interventional,280467,2018-01-15 00:00:00,Completed
null,1,Phase 2 Clinical,C2,"sumatriptan succinate + acetylsalicylic acid, Vivid",102333,"Safety,Efficacy",N,N,No Development Reported,NDR,Headache,148,null,Pilot Study of VVD-101 for the Treatment of Delayed Alcohol-Induced Headaches,Clinvest,Interventional,200529,2014-07-31 00:00:00,Completed
null,1,Phase Not Applicable,PNA,"dihydroergotamine (buccal transmucosal film, migraine), Klaria Pharma",104885,Safety,N,N,Discovery,DR,Migraine,210,null,A study of dihydroergotamine for the potential treatment of migraine,Klaria Pharma Holding Ab,Interventional,324988,null,Planned
null,2+,Phase 2 Clinical,C2,cariprazine,51405,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Obesity,238,null,Saxenda in Obese or Overweight Patients With Stable Bipolar Disorder (Investigator Initiated),The Lindner Center of HOPE,Interventional,299143,2017-04-26 00:00:00,Recruiting
null,1+,Phase 2 Clinical,C2,brexpiprazole,62001,"Safety,Efficacy,Pharmacokinetics",N,N,PHASE NOT SPECIFIED,NS,Schizoaffective disorder,1257,null,A Study to Assess the Safety and Efficacy of ASP-4345 as Add-on Treatment for Cognitive Impairment in Subjects With Schizophrenia on Stable Doses of Antipsychotic Medication,Astellas Pharma Global Development Inc,Interventional,343094,2018-07-13 00:00:00,Recruiting
null,1,Phase 4 Clinical,C4,mosapride,3658,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Non-insulin dependent diabetes,837,null,A Clinical Trial Analyzing Effects of Prokinetic Drug on the Blood Glucose in Patients With Type 2 Diabetes,Third Military Medical University of the Chinese PLA,Interventional,246088,2015-12-31 00:00:00,Not yet recruiting
null,1,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Bipolar I disorder,3114,null,"A randomized, double-blind, parallel-group, placebo-controlled, multicenter study to evaluate the safety and efficacy of aripiprazole in preventing relapse of a mood episode in recently manic- or mixed-episode patients with bipolar I disorder stabilized on aripiprazole",Otsuka Pharmaceutical Co Ltd,Interventional,52030,2000-03-31 00:00:00,Terminated
null,4,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy,Pharmacodynamics",Y,N,PHASE NOT SPECIFIED,NS,Bipolar I disorder,3114,null,Trial Comparing the Effects of Aripiprazole With Those of Standard of Care on Non-HDL Cholesterol in Patients With Schizophrenia or Bipolar I Disorder Who Have Metabolic Syndrome,Bristol-Myers Squibb Co,Interventional,48288,2009-04-30 00:00:00,Terminated
null,1,Phase 1 Clinical,C1,aripiprazole,7781,"Safety,Pharmacokinetics",N,N,PHASE NOT SPECIFIED,NS,Bipolar I disorder,3114,null,A Trial of Single- and Multiple-doses of Aripiprazole in Adult Subjects With Schizophrenia or Bipolar I Disorder,Otsuka Pharmaceutical Development and Commercialization Inc,Interventional,371510,2019-01-31 00:00:00,No longer recruiting
null,1,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Bipolar I disorder,3114,null,Aripiprazole in Children and Adolescents With Bipolar I Disorder,Otsuka Pharmaceutical Development and Commercialization Inc,Interventional,34110,2005-03-31 00:00:00,Completed
null,1,Phase 3b Clinical,C3B,aripiprazole,7781,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Bipolar I disorder,3114,null,A Study of Aripiprazole in Patients With Bipolar I Disorder With a Major Depressive Episode,Otsuka Pharmaceutical Development and Commercialization Inc,Interventional,19210,2004-06-30 00:00:00,Completed
null,1,Phase 4 Clinical,C4,vortioxetine hydrobromide,48119,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Panic disorder,1279,null,"A 10-Week, Open-Label, Flexible Dose Adaptive Study Evaluating the Efficacy of Vortioxetine in Subjects With Panic Disorder",Siyan Clinical Corp,Interventional,225102,2015-05-31 00:00:00,Completed
null,2,Phase 1 Clinical,C1,eletriptan,8715,"Bioequivalence,Bioavailability",N,Y,PHASE NOT SPECIFIED,NS,null,null,null,"Bioequivalence study, single oral dose, randomized, balanced, open, two-treatments, two-sequences, two-routes, two-periods, crossed, Eletriptan Bromhydrate 40 mg tablets covered by Cadila Healthcare Limited in relation to RELPAX (Eletriptan Bromhydrate ) 40 mg coated tablets from Pfizer, SA de CV, in healthy adult subjects of both genders under fasting conditions",Zydus-Cadila Group,Interventional,347688,2017-08-01 00:00:00,No longer recruiting
null,2,Phase 1 Clinical,C1,eletriptan,8715,"Bioequivalence,Bioavailability,Pharmacokinetics",N,Y,PHASE NOT SPECIFIED,NS,null,null,null,"Prospective, randomized, open, crossover comparison in healthy subjects to establish bioequivalence of Eletriptan 80 mg tablets of Landsteiner Scientific, SA de CV versus Eletriptan 80 mg tablets: Relpax of Pfizer, SA de CV",Landsteiner Scientific Sa De Cv,Interventional,164499,null,No longer recruiting
null,2+,Phase not specified,NS,mosapride,3658,"Safety,Efficacy,Pharmacokinetics",Y,N,PHASE NOT SPECIFIED,NS,Gastroparesis,2100,null,"A Prospective, Randomized, Double-Blind, Placebo-Controlled Study Evaluating The Effects Of The Addition Of Mosapride To Gastroesophageal Reflux Disease Patients On Proton Pump Inhibitor",Daewoong Pharmaceutical Co Ltd,Interventional,162792,null,Status not specified
null,1,Phase 1 Clinical,C1,lurasidone,8732,"Safety,Pharmacokinetics",Y,N,PHASE NOT SPECIFIED,NS,Renal failure,69,null,The Effect of Varying Degrees of Renal Impairment on the Single Dose Pharmacokinetic Profile of Orally Administered Lurasidone: A Phase I Study,Sumitomo Dainippon Pharma Co Ltd,Interventional,158469,2008-10-01 00:00:00,Completed
null,1,Phase 4 Clinical,C4,buspirone,44364,Efficacy,Y,N,PHASE NOT SPECIFIED,NS,Opiate dependence,243,null,Effects of Buspirone in Opiate Withdrawal,National Institute on Drug Abuse,Interventional,34839,2002-01-31 00:00:00,Completed
null,2,Phase 3 Clinical,C3,cariprazine,51405,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Undifferentiated schizophrenia,1933,null,Safety and Efficacy of Cariprazine in Patients With Schizophrenia,Forest Laboratories Inc,Interventional,65682,2010-04-23 00:00:00,Completed
null,2,Phase 1 Clinical,C1,zolmitriptan,4736,"Bioequivalence,Bioavailability",N,Y,PHASE NOT SPECIFIED,NS,null,null,null,"Single-dose, randomized, balanced, open-label, two-treatments, two-cross-over periods, oral bioequivalence study of Zolmitriptan 2.5mg orodispersible tablets (Synthon México, SA de CV) compared with administration of Zomig Rapimelt (Zolmitriptan de 2.5 mg) in orodispersible tablets (AstraZeneca, SA de CV) in healthy adult subjects of both genders under fasting conditions",Synthon Mexico S.A. de C.V.,Interventional,313501,null,No longer recruiting
null,1,Phase 4 Clinical,C4,vortioxetine hydrobromide,48119,Efficacy,N,N,PHASE NOT SPECIFIED,NS,Post traumatic stress disorder,1935,null,Vortioxetine for Post-traumatic Stress Disorder,University of Miami,Interventional,249309,2016-12-31 00:00:00,Recruiting
null,2,Phase not specified,NS,frovatriptan,9022,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Migraine with aura,3679,null,"A double-blind, randomized, multicenter, cross-over, comparative, Italian study to compare the efficacy of frovatriptan and zolmitriptan in the treatment of patients with migraine with aura",Istituto Lusofarmaco D`Italia SpA,Interventional,118990,2012-05-31 00:00:00,Status not specified
null,2,Phase not specified,NS,"sumatriptan (sublingual, migraine, NovaMist), Suda",47204,"Safety,Bioavailability,Pharmacokinetics",Y,Y,PHASE NOT SPECIFIED,NS,null,null,null,"A four-arm, crossover, pharmacokinetic study designed to compare the pharmacokinetics of two doses of sumatriptan oral spray with Imitrex tablets in healthy male volunteers under fasting conditions",NovaDel Pharma Inc,Interventional,60145,2006-09-28 00:00:00,Status not specified
null,1,Phase 1 Clinical,C1,vortioxetine hydrobromide,48119,Pharmacokinetics,Y,Y,PHASE NOT SPECIFIED,NS,Obesity,238,null,A study to evaluate the effect of obesity on the pharmacokinetics of the serotonergic antidepressant vortioxetine,Tufts University,Interventional,340043,null,Status not specified
null,1,Phase 3 Clinical,C3,pimavanserin,25148,"Safety,Efficacy,Pharmacokinetics",N,N,PHASE NOT SPECIFIED,NS,Hallucination,1050,null,Relapse Prevention Study of Pimavanserin in Dementia-related Psychosis,ACADIA Pharmaceuticals Inc,Interventional,317606,2017-09-27 00:00:00,Recruiting
null,4,Phase 1 Clinical,C1,flesinoxan,4838,Pharmacokinetics,Y,Y,PHASE NOT SPECIFIED,NS,Psychotic disorder,282,null,"A phase I crossover, randomized, placebo-controlled study comparing the pharmacokinetics of two doses of DU-29894 with flesinoxan, sulpride, haloperidol and placebo in healthy volunteers",Abbott Healthcare Products BV,Interventional,50117,1995-12-31 00:00:00,Status not specified
null,4,Phase not specified,NS,mosapride,3658,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Gastrointestinal disease,129,J-FOCUS,"A multicenter, randomized, open-label, omeprazole-controlled, parallel-group study to evaluate the safety and efficacy of famotidine, mosapride and teprenone in patients with upper gastrointestinal symptoms",Japan Dyspepsia Society,Interventional,94617,2007-02-28 00:00:00,No longer recruiting
null,1,Phase 0 Clinical,C0,"lorcaserin hydrochloride (extended-release, obesity), Arena/Eisai",90560,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Cannabis dependence,3283,null,Lorcaserin for Cannabis Use Disorder,New York State Psychiatric Institute,Interventional,350630,2019-04-01 00:00:00,Recruiting
null,1,Phase 2 Clinical,C2,pimavanserin,25148,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Parkinsons disease,255,null,Treatment of Hallucinosis/Psychosis in Parkinson's Disease by an Investigational Drug,ACADIA Pharmaceuticals Inc,Interventional,6094,2004-03-31 00:00:00,Completed
null,1,Phase 2 Clinical,C2,pimavanserin,25148,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Parkinsons disease,255,null,Safety and Efficacy of Pimavanserin in Adults With Parkinson's Disease and  Depression,ACADIA Pharmaceuticals Inc,Interventional,334705,2018-03-09 00:00:00,No longer recruiting
null,1,Phase 3 Clinical,C3,pimavanserin,25148,"Safety,Efficacy",Y,N,PHASE NOT SPECIFIED,NS,Parkinsons disease,255,null,A Study of Safety and Efficacy of Pimavanserin (ACP-103) in Patients With Parkinson's Disease Psychosis,ACADIA Pharmaceuticals Inc,Interventional,13960,2008-03-31 00:00:00,Completed
null,1,Phase 4 Clinical,C4,vilazodone,9943,"Safety,Efficacy",N,N,PHASE NOT SPECIFIED,NS,Anxiety disorder,25,null,Vilazodone for Separation Anxiety Disorder,New York State Psychiatric Institute,Interventional,163095,2013-12-31 00:00:00,Completed
