Ancestry,DevStatus,DevStatusId,Drug,DrugId,Endpoint,Indication,IndicationId,OriginatorSponsored,Patients,ProtocolTitle,TrialEndDateActual,TrialEndDateCalc,TrialEndDateEstimate,TrialEndDateGiven,TrialId,TrialStartDate,TrialStatus
null,Phase 1 Clinical,C1,pretomanid,13323,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,36,"Pharmacokinetics and Safety of PA-824 in Subjects With Mild, Moderate, and Severe Hepatic Impairment to Matched, Non-Hepatically Impaired Subjects",null,2020-04-01 12:00:00,2019-12-11 00:00:00,2019-12-11 00:00:00,227410,2017-12-11 00:00:00,Recruiting
null,Phase 1 Clinical,C1,levofloxacin,3492,Pharmacokinetics,Mycobacterium tuberculosis infection,221,N,24,A study to evaluate the pharmacokinetics of levofloxacin in children who received levofloxacin-based tuberculosis preventive therapy,null,null,null,null,380303,null,Status not specified
null,Phase 2 Clinical,C2,tenofovir disoproxil fumarate,14493,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,230,Rifampicin versus Rifabutin in HIV/AIDS Patients Combined With Tuberculosis,null,2020-08-28 12:00:00,2020-12-31 00:00:00,2020-12-31 00:00:00,334027,2018-04-15 00:00:00,Recruiting
null,Phase 4 Clinical,C4,bedaquiline,51310,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,448,The Individualized M(X) Drug-resistant TB Treatment Strategy Study,null,2019-08-20 12:00:00,2021-12-31 00:00:00,2021-12-31 00:00:00,307654,2017-06-14 00:00:00,Recruiting
null,Phase 4 Clinical,C4,meropenem,3616,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,448,The Individualized M(X) Drug-resistant TB Treatment Strategy Study,null,2019-08-20 12:00:00,2021-12-31 00:00:00,2021-12-31 00:00:00,307654,2017-06-14 00:00:00,Recruiting
null,Phase 2 Clinical,C2,bedaquiline,51310,"Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,36,"A study on the uptake, distribution and excretion of bedaquiline, a medicine against tuberculosis, in people with type 2 diabetes",null,2019-12-31 00:00:00,2018-12-31 00:00:00,2018-12-31 00:00:00,331962,2018-06-01 00:00:00,Not yet recruiting
null,Phase 3 Clinical,C3,delamanid,16545,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,500,Evaluating Newly Approved Drugs in Combination Regimens for Multidrug-Resistant TB With Fluoroquinolone Resistance,null,2021-09-29 00:00:00,2022-12-31 00:00:00,2022-12-31 00:00:00,375499,2019-06-30 00:00:00,Not yet recruiting
null,Phase 2b Clinical,C2B,ESAT-6CFP10,95442,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,1044,Phase IIb Clinical Study of Recombinant Mycobacterium Tuberculosis Allergen ESAT6-CFP10 on Healthy People Aged 18 to 65,2015-09-30 00:00:00,2017-07-20 12:00:00,null,2015-09-30 00:00:00,224675,2015-03-31 00:00:00,Completed
null,Phase 1 Clinical,C1,"MTB72F vaccine (tuberculosis), GSK/ IAVI",9490,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,50,Safety and Immunogenicity of GSK Biological's Candidate Tuberculosis Vaccine Mtb72F/AS02 in Healthy PPD-Negative Adults,2005-05-31 00:00:00,2006-11-20 12:00:00,null,2005-05-31 00:00:00,9540,2004-07-31 00:00:00,Completed
Japanese Ancestry,Phase 3 Clinical,C3,ranitidine,44309,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,400,Short Intensive Treatment For Children With Tuberculous Meningitis,null,2020-03-20 00:00:00,2022-08-01 00:00:00,2022-08-01 00:00:00,360104,2018-01-02 00:00:00,Not yet recruiting
null,Phase 2 Clinical,C2,ivermectin,3412,Efficacy,Mycobacterium tuberculosis infection,221,N,120,Tuberculosis - Learning the Impact of Nutrition,null,2021-07-25 00:00:00,2023-12-31 00:00:00,2023-12-31 00:00:00,347635,2019-06-30 00:00:00,Not yet recruiting
null,Phase 2 Clinical,C2,linezolid,11036,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,36,Pharmacokinetic Study of Linezolid for TB Meningitis,null,2021-09-15 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,340851,2019-06-30 00:00:00,Not yet recruiting
null,Phase 2/Phase 3 Clinical,C23,linezolid,11036,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,900,A 2 Month Regimens Using Novel Combinations to Augment Treatment Effectiveness for Drug-Sensitive Tuberculosis,null,2020-07-10 12:00:00,2022-03-12 00:00:00,2022-03-12 00:00:00,333435,2018-03-21 00:00:00,Recruiting
null,Phase 3 Clinical,C3,linezolid,11036,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,500,The Effect of 18-month Regimen Containing Six Anti-tuberculosis Drugs for Patients With MDR-TB,null,2021-06-27 12:00:00,2021-12-31 00:00:00,2021-12-31 00:00:00,369109,2019-03-08 00:00:00,Recruiting
null,Phase 2 Clinical,C2,DAR-901,90231,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,650,DAR-901 TB Booster Vaccine to Prevent TB in Adolescents,null,2018-07-21 12:00:00,2019-12-31 00:00:00,2019-12-31 00:00:00,256110,2016-03-31 00:00:00,No longer recruiting
null,Phase 3 Clinical,C3,simvastatin,44313,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,321,"Simvastatin and sputum conversion in pulmonary tuberculosis: a double-blinded, randomized, controlled trial",null,2020-07-21 12:00:00,null,null,330023,2018-04-01 00:00:00,Not yet recruiting
null,Phase 3 Clinical,C3,cadi-05,55173,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,300,Efficacy and Safety of Immunomodulator as an Adjunct Therapy in New Pulmonary Tuberculosis (Category I) Patients,2012-03-31 00:00:00,2009-07-20 12:00:00,null,2012-03-31 00:00:00,10866,2007-03-31 00:00:00,Completed
null,Phase 2/Phase 3 Clinical,C23,"once-daily naproxen (oral controlled release, pain), Alvogen",12013,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,null,Paradoxical Tuberculosis Immune Reconstitution Inflammatory Syndrome (TB-IRIS) Treatment Trial,null,2016-04-07 12:00:00,null,null,199754,2014-01-31 00:00:00,Terminated
null,Phase 1 Clinical,C1,midazolam hydrochloride,44303,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,37,"Pharmacokinetics, Safety and Tolerability of Escalating Rifapentine Doses in Healthy Volunteers",2011-03-31 00:00:00,2012-08-19 12:00:00,null,2011-03-31 00:00:00,68204,2010-04-30 00:00:00,Completed
null,Phase 3 Clinical,C3,rifapentine,15102,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,3000,Brief Rifapentine-Isoniazid Evaluation for TB Prevention,2017-11-14 00:00:00,2014-09-12 12:00:00,null,2017-11-14 00:00:00,79741,2012-05-23 00:00:00,Completed
null,Phase 2 Clinical,C2,moxifloxacin,12978,"Safety,Efficacy,Bioequivalence,Pharmacokinetics,Pharmacodynamics",Mycobacterium tuberculosis infection,221,N,410,"Evaluation of a Moxifloxacin-Based, Isoniazid-Sparing Regimen for Tuberculosis Treatment TBTC/UITB Study 28",null,2008-08-20 12:00:00,null,null,155451,2006-05-01 00:00:00,Recruiting
null,Phase 2 Clinical,C2,lamivudine,3474,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,155,Efficacy and Safety of Two Raltegravir Doses in Naive HIV-1-Infected Patients Receiving Rifampin for Active Tuberculosis,2012-05-31 00:00:00,2011-12-30 00:00:00,null,2012-05-31 00:00:00,40948,2009-07-31 00:00:00,Completed
null,Phase not specified,NS,ritonavir,7310,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,18,"A prospective, open-label, pilot study to evaluate the pharmacokinetics (PK)/safety/efficacy of an adjusted dose of indinavir/ritonavir (IDV/r) 600/100 mg plus two nucleoside reverse transcriptase inhibitors (NRTIs) in HIV/TB-coinfected Thais receiving rifampicin-based anti-TB treatment",null,2014-03-24 12:00:00,null,null,100728,2012-01-17 00:00:00,Status not specified
Asian Ancestry,Phase 2 Clinical,C2,efavirenz,10172,"Safety,Efficacy,Bioavailability,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,35,Pharmacokinetics of Rifabutin Combined With Antiretroviral Therapy in Patients With TB/HIV co-Infection in South Africa,2010-10-31 00:00:00,2011-05-06 12:00:00,null,2010-10-31 00:00:00,11187,2009-02-28 00:00:00,Completed
null,Phase 1 Clinical,C1,MVA-85A,55317,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,12,Safety and Immunogenicity of MVA85A in Volunteers Latently Infected With TB,2007-04-30 00:00:00,2007-12-21 12:00:00,null,2007-04-30 00:00:00,10941,2005-08-31 00:00:00,Completed
null,Phase 1 Clinical,C1,moxifloxacin,12978,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,19,Measurement of Anti-TB Drugs in Lung Tissue From Patients Having Surgery to Treat Tuberculosis,2017-12-29 00:00:00,2011-04-20 12:00:00,null,2017-12-29 00:00:00,192117,2008-12-29 00:00:00,Completed
null,Phase 2 Clinical,C2,VP-101,12014,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,288,Clinical Trial of Phenylbutyrate and Vitamin D in Tuberculosis (TB),2014-12-31 00:00:00,2013-04-21 12:00:00,null,2014-12-31 00:00:00,142323,2010-12-31 00:00:00,Completed
null,Phase 4 Clinical,C4,tenofovir disoproxil fumarate,14493,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,780,Immediate Versus Deferred Start of Anti-HIV Therapy in HIV Infected Adults Being Treated for Tuberculosis,2010-07-31 00:00:00,2008-11-05 12:00:00,null,2010-07-31 00:00:00,10681,2006-08-31 00:00:00,Completed
null,Phase not specified,NS,linezolid,11036,Pharmacokinetics,Mycobacterium tuberculosis infection,221,N,19,Pharmacokinetics of Linezolid in Adults with Pulmonary Tuberculosis,null,null,null,null,150522,null,Completed
null,Phase 1/Phase 2 Clinical,C12,gatifloxacin,7017,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,70,"Early Bactericidal Activity of Linezolid, Gatifloxacin, Levofloxacin, Isoniazid (INH) and Moxifloxacin in HIV Negative Adults With Initial Episodes of Sputum Smear-Positive Pulmonary Tuberculosis",2007-12-31 00:00:00,2006-06-20 12:00:00,null,2007-12-31 00:00:00,10869,2004-02-29 00:00:00,Completed
null,Phase 1/Phase 2 Clinical,C12,moxifloxacin,12978,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,58,Improving Retreatment Success,2017-07-17 00:00:00,2016-03-21 12:00:00,null,2017-07-17 00:00:00,182040,2013-11-30 00:00:00,Completed
null,Phase 4 Clinical,C4,lopinavir + ritonavir,14681,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,9,Pharmacokinetic Study of Super-boosted Lopinavir/Ritonavir Given With Rifampin,2018-12-31 00:00:00,2018-05-30 00:00:00,null,2018-12-31 00:00:00,93494,2016-02-29 00:00:00,Terminated
null,Phase 1 Clinical,C1,raltegravir,54488,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,18,The Effect of Intermittent Rifampicin on Raltegravir,2013-07-31 00:00:00,2014-04-07 12:00:00,null,2013-07-31 00:00:00,80394,2012-01-31 00:00:00,Completed
null,Phase 1 Clinical,C1,AERAS-407 rBCG,62397,Safety,Mycobacterium tuberculosis infection,221,Y,24,Study of AERAS-422 in Healthy Adults,2012-05-31 00:00:00,2013-04-21 12:00:00,null,2012-05-31 00:00:00,76756,2010-12-31 00:00:00,Completed
null,Phase not specified,NS,midazolam hydrochloride,44303,Pharmacokinetics,Mycobacterium tuberculosis infection,221,N,13,The Influence of Rifampicin Discontinuation on Rifampicin-Induced Cytochrome P450 Enzyme Activity,2011-06-30 00:00:00,2012-10-20 12:00:00,null,2011-06-30 00:00:00,122291,2010-07-01 00:00:00,Completed
null,Phase 2 Clinical,C2,lopinavir + ritonavir,14681,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",Mycobacterium tuberculosis infection,221,N,140,EARNEST Rifabutin Pharmacokinetics (PK) Substudy,2014-01-31 00:00:00,2014-10-02 00:00:00,null,2014-01-31 00:00:00,90175,2012-05-03 00:00:00,Completed
null,Phase 2a Clinical,C2A,posizolid,26493,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",Mycobacterium tuberculosis infection,221,N,75,Phase IIa EBA Trial of AZD-5847,2013-12-24 00:00:00,2015-03-27 12:00:00,null,2013-12-24 00:00:00,84246,2012-12-05 00:00:00,Completed
null,Phase 1/Phase 2 Clinical,C12,raltegravir,54488,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,108,"Evaluating the Safety, Tolerance, and Pharmacokinetics of a Raltegravir-containing Antiretroviral Therapy (ART) Regimen in Infants and Children Infected With HIV and TB",null,2016-10-29 00:00:00,2020-04-30 00:00:00,2020-04-30 00:00:00,102102,2014-05-31 00:00:00,Recruiting
null,Phase 3 Clinical,C3,moxifloxacin,12978,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,1931,Controlled Comparison of Two Moxifloxacin Containing Treatment Shortening Regimens in Pulmonary Tuberculosis,2014-02-28 00:00:00,2010-04-22 12:00:00,null,2014-02-28 00:00:00,49258,2008-01-01 00:00:00,Completed
null,Phase 1 Clinical,C1,moxifloxacin,12978,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,15,Pharmacokinetic Issues of Moxifloxacin Plus Rifapentine,2008-08-24 00:00:00,2009-10-19 12:00:00,null,2008-08-24 00:00:00,10943,2007-06-30 00:00:00,Terminated
null,Phase 3 Clinical,C3,bedaquiline,51310,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,null,A Study to Evaluate the Efficacy and Safety of TMC-207 in Patients With Pulmonary Infection With Multi-drug Resistant Mycobacterium Tuberculosis,null,2016-07-20 12:00:00,null,null,87533,2014-03-31 00:00:00,Terminated
null,Phase not specified,NS,zidovudine,44316,"Safety,Efficacy,Bioavailability",Mycobacterium tuberculosis infection,221,N,120,"Bioavailability of the Fixed Dose Formulation Rifafour Containing Isoniazid, Rifampicin, Pyrazinamide, Ethambutol and the World Health Organization (WHO) Recommended First Line Antiretroviral Drugs Zidovudine, Lamivudine, Efavirenz Administered to New Tuberculosis (TB) Patients at Different Levels of Immunosuppression",null,2008-08-03 12:00:00,null,null,136052,2006-05-29 00:00:00,Completed
null,Phase 2 Clinical,C2,pretomanid,13323,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,207,"Evaluation of 8 Weeks of Treatment With the Combination of Moxifloxacin, PA-824 and Pyrazinamide in Patients With Drug Sensitive and Multi Drug-Resistant Pulmonary Tuberculosis (TB)",2013-07-31 00:00:00,2014-07-21 12:00:00,null,2013-07-31 00:00:00,83489,2012-03-31 00:00:00,Completed
null,Phase 2 Clinical,C2,SQ-109,31010,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",Mycobacterium tuberculosis infection,221,N,365,"Evaluation of SQ-109, High-dose Rifampicin, and Moxifloxacin in Adults With Smear-positive Pulmonary TB in a MAMS Design",2015-03-31 00:00:00,2015-08-20 12:00:00,null,2015-03-31 00:00:00,109063,2013-04-30 00:00:00,Completed
null,Phase 4 Clinical,C4,emtricitabine,4728,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,780,Immediate Versus Deferred Start of Anti-HIV Therapy in HIV Infected Adults Being Treated for Tuberculosis,2010-07-31 00:00:00,2008-11-05 12:00:00,null,2010-07-31 00:00:00,10681,2006-08-31 00:00:00,Completed
null,Phase 1 Clinical,C1,MVA-85A,55317,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,Y,40,Safety Study of Tuberculosis Vaccines AERAS-402 and MVA-85A,2014-08-31 00:00:00,2015-01-20 12:00:00,null,2014-08-31 00:00:00,91280,2012-09-30 00:00:00,Completed
null,Phase 4 Clinical,C4,levofloxacin,3492,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,817,"A randomized, double-blind, placebo-controlled trial to investigate the effect of intensified treatment with high dose rifampicin and levofloxacin for adult patients with tuberculous meningitis",2015-03-15 00:00:00,2013-08-07 12:00:00,null,2015-03-15 00:00:00,75317,2011-04-18 00:00:00,Completed
null,Phase 1 Clinical,C1,"BCG vaccine, Organon",13624,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,120,Challenge Model for Assessment of Human TB Immunity,null,2016-10-19 12:00:00,2016-06-30 00:00:00,2016-06-30 00:00:00,149358,2014-06-30 00:00:00,Completed
null,Phase 4 Clinical,C4,rifabutin,4229,Pharmacokinetics,Mycobacterium tuberculosis infection,221,N,20,Intensive PK of the Nelfinavir Rifabutin Interaction in Patients With HIV-TB,2005-06-30 00:00:00,2002-05-06 12:00:00,2002-02-28 00:00:00,2005-06-30 00:00:00,10656,2000-02-29 00:00:00,Completed
null,Phase not specified,NS,Glutoxim,28379,Efficacy,Mycobacterium tuberculosis infection,221,N,54,Glutoxim in the Surgical Treatment of Patients With Pulmonary Tuberculosis,2007-01-01 00:00:00,null,null,2007-01-01 00:00:00,149224,null,Completed
null,Phase not specified,NS,efavirenz,10172,"Safety,Efficacy,Bioavailability",Mycobacterium tuberculosis infection,221,N,120,"Bioavailability of the Fixed Dose Formulation Rifafour Containing Isoniazid, Rifampicin, Pyrazinamide, Ethambutol and the World Health Organization (WHO) Recommended First Line Antiretroviral Drugs Zidovudine, Lamivudine, Efavirenz Administered to New Tuberculosis (TB) Patients at Different Levels of Immunosuppression",null,2008-08-03 12:00:00,null,null,136052,2006-05-29 00:00:00,Completed
null,Phase 3 Clinical,C3,rifapentine,15102,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,7731,A 3 Months of Weekly Rifapentine and Isoniazid for M Tuberculosis Infection,2013-09-30 00:00:00,2003-10-20 12:00:00,null,2013-09-30 00:00:00,10659,2001-06-30 00:00:00,Completed
null,Phase 1 Clinical,C1,lopinavir + ritonavir,14681,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,16,TMC207-TiDP13-C110: Interaction Study With Lopinavir/Ritonavir in Healthy Volunteer,2009-05-31 00:00:00,2011-05-06 12:00:00,null,2009-05-31 00:00:00,42128,2009-02-28 00:00:00,Completed
null,Phase 1 Clinical,C1,simeprevir,39069,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,21,"TMC-435350-TiDP16-C105:  Phase I, Three-Way Crossover, Drug-Drug Interaction Between TMC-435350 and Rifampin After Multiple Dosing",2008-12-31 00:00:00,2010-06-30 00:00:00,null,2008-12-31 00:00:00,25800,2008-06-30 00:00:00,Completed
null,Phase 2 Clinical,C2,H4:IC31,48499,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,990,"A Randomized, Placebo-Controlled, Partially-Blinded, Phase II Study to Evaluate Safety, Immunogenicity, and Prevention of Infection With Mycobacterium Tuberculosis of AERAS-404 and BCG Revaccination in Healthy Adolescents",2017-10-06 00:00:00,2016-06-19 12:00:00,null,2017-10-06 00:00:00,176219,2014-02-28 00:00:00,Completed
Asian Ancestry,Phase 2 Clinical,C2,nevirapine,3700,"Safety,Efficacy,Bioavailability,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,35,Pharmacokinetics of Rifabutin Combined With Antiretroviral Therapy in Patients With TB/HIV co-Infection in South Africa,2010-10-31 00:00:00,2011-05-06 12:00:00,null,2010-10-31 00:00:00,11187,2009-02-28 00:00:00,Completed
null,Phase 3 Clinical,C3,meloxicam,3610,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,200,TB-IRIS NSAID Cox-2 Inhibitor Prevention Trial,null,2016-08-19 12:00:00,2015-03-01 00:00:00,2015-03-01 00:00:00,172626,2014-04-30 00:00:00,Recruiting
null,Phase not specified,NS,Perchlozone,87251,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,340,"Multicenter, randomized, double-blind, placebo-controlled, parallel-group study of the efficacy and safety of the drug Perhlozone in the treatment of patients with pulmonary MDR MBT, including the presence of HIV infection",null,2016-07-28 12:00:00,2016-05-03 00:00:00,2016-05-03 00:00:00,183939,2014-04-08 00:00:00,Status not specified
null,Phase 3 Clinical,C3,picroliv,9354,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,260,Evaluation of Hepatoprotective Effect of Picroliv in Patients Receiving Multi Drug Therapy of Tuberculosis,2010-05-01 00:00:00,2007-06-21 12:00:00,null,2010-05-01 00:00:00,127798,2005-03-01 00:00:00,Completed
null,Phase not specified,NS,rifapentine,15102,Safety,Mycobacterium tuberculosis infection,221,N,17,"A Non-randomized, Uncontrolled, Single-group Study of Short-course Isoniazid plus Rifapentine Directly Observed Therapy for Latent Tuberculosis in Solid-organ Transplant Candidates",null,null,null,null,159244,null,Completed
null,Phase 3 Clinical,C3,isoniazid + rifampicin + pyrazinamide + ethambutol,98013,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,300,"Using electronic monitors and a smartphone app to improve treatment adherence of new pulmonary tuberculosis patients in Tibet, China",null,2020-12-21 12:00:00,2020-12-31 00:00:00,2020-12-31 00:00:00,359917,2018-09-01 00:00:00,Recruiting
null,Phase 1 Clinical,C1,GamTBvac,107803,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,60,Evaluation of the Safety and Immunogenicity of the Recombinant Subunit Vaccine 'GamTBvac' Against the Tuberculosis,2017-12-13 00:00:00,2019-05-07 12:00:00,null,2017-12-13 00:00:00,309614,2017-01-15 00:00:00,Completed
null,Phase Not Applicable,PNA,tedizolid phosphate,30819,"Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,null,Evaluating Pharmacokinetics and Whole Blood Bactericidal Activity Against Mycobacterium Tuberculosis of Single-Doses of Tedizolid Plus Rifampicin in Healthy Volunteers,null,null,null,null,331225,null,Status not specified
null,Phase 2/Phase 3 Clinical,C23,rifapentine,15102,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,2927,The Correlate of Risk Targeted Intervention Study,null,2019-01-10 12:00:00,2019-12-31 00:00:00,2019-12-31 00:00:00,258043,2016-09-20 00:00:00,No longer recruiting
null,Phase 3 Clinical,C3,rifapentine,15102,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,4027,Evaluation of the Effect of 3HP versus Periodic 3HP versus 6H in HIV-Positive Individuals,null,2019-03-22 12:00:00,2019-09-30 00:00:00,2019-09-30 00:00:00,281055,2016-11-30 00:00:00,No longer recruiting
null,Phase 2b Clinical,C2B,delpazolid,76307,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,null,A clinical trial of RMX-2001 in multidrug-resistant tuberculosis (MDR-TB) in USA,null,null,null,null,370698,null,Planned
null,Phase 4 Clinical,C4,rifapentine,15102,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,500,"Addiction, HIV and Tuberculosis in Malaysian Criminal Justice Settings",null,2019-10-27 12:00:00,2021-04-30 00:00:00,2021-04-30 00:00:00,294801,2017-08-21 00:00:00,Recruiting
null,Phase 3 Clinical,C3,moxifloxacin,12978,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",Mycobacterium tuberculosis infection,221,N,530,The Evaluation of a Standard Treatment Regimen of Anti-Tuberculosis Drugs for Patients With MDR-TB,null,2018-08-20 12:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,228190,2016-04-30 00:00:00,Recruiting
null,Phase 1/Phase 2 Clinical,C12,ChAdOx1-85A,84564,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,72,EMaBS TB Vaccine Study,null,2021-03-22 12:00:00,2021-03-31 00:00:00,2021-03-31 00:00:00,354327,2018-12-01 00:00:00,Not yet recruiting
null,Phase 1 Clinical,C1,moxifloxacin,12978,Bioequivalence,Mycobacterium tuberculosis infection,221,N,26,"Bioequivalency Study of Moxifloxacin Tablets, 400 mg Under Fasting Conditions",2012-12-31 00:00:00,2014-06-03 00:00:00,null,2012-12-31 00:00:00,218651,2012-11-30 00:00:00,Completed
null,Phase Not Applicable,PNA,68Ga-tilmanocept,116061,Safety,Mycobacterium tuberculosis infection,221,N,null,A comparative study to evaluate the use of 68Ga-tilmanocept in patients with tuberculosis (TB),null,null,null,null,378644,null,Planned
null,Phase 3 Clinical,C3,levofloxacin,3492,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,750,Evaluating Newly Approved Drugs for Multidrug-resistant TB,null,2019-04-02 00:00:00,2021-04-30 00:00:00,2021-04-30 00:00:00,259506,2016-12-31 00:00:00,Recruiting
null,Phase 2/Phase 3 Clinical,C23,moxifloxacin,12978,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,630,Pragmatic Clinical Trial for a More Effective Concise and Less Toxic MDR-TB Treatment Regimen(s),null,2019-05-23 12:00:00,2021-03-31 00:00:00,2021-03-31 00:00:00,244304,2017-01-31 00:00:00,Recruiting
null,Phase 2/Phase 3 Clinical,C23,levofloxacin,3492,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,238,Treatment Shortening of MDR-TB Using Existing and New Drugs,null,2018-05-22 12:00:00,2021-06-30 00:00:00,2021-06-30 00:00:00,247456,2016-01-31 00:00:00,Recruiting
null,Phase 1/Phase 2 Clinical,C12,MTBVAC,89744,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,120,MTBVAC Study in Adults With and Without Latent Tuberculosis Infection in South Africa,null,2021-05-15 12:00:00,2021-03-15 00:00:00,2021-03-15 00:00:00,275657,2019-01-24 00:00:00,Recruiting
null,Phase 4 Clinical,C4,moxifloxacin,12978,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,448,The Individualized M(X) Drug-resistant TB Treatment Strategy Study,null,2019-08-20 12:00:00,2021-12-31 00:00:00,2021-12-31 00:00:00,307654,2017-06-14 00:00:00,Recruiting
null,Phase 2 Clinical,C2,pravastatin,4155,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,40,Statin Adjunctive Therapy for TB,null,2021-12-04 12:00:00,2021-09-01 00:00:00,2021-09-01 00:00:00,331728,2019-08-15 00:00:00,Not yet recruiting
null,Phase 2b Clinical,C2B,pretomanid,13323,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,183,Assessing PA-824 for Tuberculosis,null,2017-08-18 12:00:00,2021-09-30 00:00:00,2021-09-30 00:00:00,213394,2015-04-29 00:00:00,Recruiting
null,Phase 1 Clinical,C1,GX-70,53019,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,null,Safety and Immunogenicity Study of GX-70 in TB Patient,2018-08-31 00:00:00,2020-07-20 12:00:00,null,2018-08-31 00:00:00,298965,2018-03-31 00:00:00,Terminated
null,Phase 2 Clinical,C2,bedaquiline,51310,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",Mycobacterium tuberculosis infection,221,N,60,Pharmacokinetic Study to Evaluate Anti-Mycobacterial Activity of TMC-207 in Combination With Background Regimen (BR) of Multidrug Resistant Tuberculosis (MDR-TB) Medications for Treatment of Children/Adolescents Pulmonary MDR-TB,null,2018-08-23 12:00:00,2025-07-13 00:00:00,2025-07-13 00:00:00,221523,2016-05-03 00:00:00,Recruiting
null,Phase 3 Clinical,C3,pretomanid,13323,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,284,Shortening Treatment by Advancing Novel Drugs,2018-05-31 00:00:00,2017-06-19 12:00:00,null,2018-05-31 00:00:00,221844,2015-02-28 00:00:00,Completed
